"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"492",16542,"not not fun","experimental","lifetime of romance","dylan ettinger",7.9,0,4,2012,1943,17
"493",16512,"epic","experimental","the money store","death grips",8.7,1,4,2012,1943,74
"494",16536,"rune grammofon","experimental","golden rhythm/ink music","volcano the bear",6.7,0,4,2012,1943,44
"495",16501,"shrimper","experimental","woods / amps for christ","amps for christ, woods",6.2,0,4,2012,1943,10
"496",16513,"rvng intl.","experimental","icon give thank","the congos, sun araw, m. geddes gengras",8.1,0,4,2012,1943,46
"497",16505,"kanine","experimental","in between","young prisms",6,0,4,2012,1943,49
"498",16503,"fat possum","experimental","sweet heart sweet light","spiritualized",8.8,1,4,2012,1943,89
"499",16499,"ribbon music","experimental","mr. impossible","black dice",7.7,0,4,2012,1943,15
"500",16481,"glassnote","experimental","time capsules ii","oberhofer",5,0,4,2012,1943,26
"501",16432,"kranky","experimental","spooky action at a distance","lotus plaza",8.4,1,4,2012,1943,170
"502",16454,"xl","experimental","acousmatic sorcery","willis earl beal",7.2,0,4,2012,1943,134
"503",16454,"hot charity","experimental","acousmatic sorcery","willis earl beal",7.2,0,4,2012,1943,4
"504",16413,"matador","experimental","between the times and the tides","lee ranaldo",5.2,0,3,2012,1943,231
"505",16395,"underwater peoples","experimental","canto arquiplago","dolphins into the future",5.7,0,3,2012,1943,22
"506",16402,"scopitones","experimental","valentina","the wedding present",6.9,0,3,2012,1943,2
"507",16403,"100% silk","experimental","decade","mi ami",6.7,0,3,2012,1943,9
"508",16378,"polyvinyl","experimental","always","xiu xiu",7.3,0,3,2012,1943,135
"509",16378,"bella union","experimental","always","xiu xiu",7.3,0,3,2012,1943,57
"510",16379,"rocket girl","experimental","where the sands turn to gold","azusa plane",8.5,0,3,2012,1943,9
"511",16360,"merge","experimental","love at the bottom of the sea","the magnetic fields",6.1,0,3,2012,1943,275
"512",16368,"sub pop","experimental","the aberrant years","feedtime",8,0,3,2012,1943,337
"513",16332,"virgin","experimental","a victim of stars: 1982-2012","david sylvian",8.2,0,2,2012,1943,149
"514",16335,"matador","experimental","put your back n 2 it","perfume genius",8.4,1,2,2012,1943,231
"515",16330,"hanson","experimental","modern jester","aaron dilloway",7.7,0,2,2012,1943,9
"516",16320,"touch","experimental","audience of one","oren ambarchi",7,0,2,2012,1943,34
"517",16306,"important","experimental","concerning the entrance into eternity","jim jarmusch",7.3,0,2,2012,1943,57
"518",16304,"slumberland","experimental","interstellar","frankie rose",8.4,1,2,2012,1943,66
"519",16303,"swill children","experimental","existers","lucky dragons",4.8,0,2,2012,1943,1
"520",16292,"hyperdub","experimental","kindred ep","burial",8.7,1,2,2012,1943,54
"521",16284,"finders keepers","experimental","lixiviation","suzanne ciani",7.4,0,2,2012,1943,4
"522",16284,"b-music","experimental","lixiviation","suzanne ciani",7.4,0,2,2012,1943,1
"523",16276,"mexican summer","experimental","""evidence"" 12""","carlos giffoni",7.6,0,2,2012,1943,66
"524",16276,"software","experimental","""evidence"" 12""","carlos giffoni",7.6,0,2,2012,1943,25
"525",16247,"type","experimental","man with potential","pete swanson",8.5,0,2,2012,1943,21
"526",16239,"domino","experimental","ester","trailer trash tracys",5.5,0,2,2012,1943,284
"527",16239,"double six","experimental","ester","trailer trash tracys",5.5,0,2,2012,1943,10
"528",16235,"weird world","experimental","936 remixes 12""","peaking lights",7,0,1,2012,1943,19
"529",16210,"hydra head","experimental","a throne without a king","pyramids, horseback",7,0,1,2012,1943,97
"530",16206,"mie","experimental","amaranthine","richard youngs",7,0,1,2012,1943,6
"531",16147,"profound lore","experimental","freermasonry","wold",8.3,0,1,2012,1943,74
"532",16180,"null corporation","experimental","the girl with the dragon tattoo ost","trent reznor, atticus ross",7,0,1,2012,1943,6
"533",16136,"de stijl","experimental","morning & sunrise","jakob olausson",7.4,0,1,2012,1943,17
"534",16138,"shitkatapult","experimental","ovaldna","oval",8.3,1,1,2012,1943,7
"535",16166,"feeding tube","experimental","live at artists space","mars",6.8,0,1,2012,1943,2
"536",16149,"jagjaguwar","experimental","spills out","pterodactyl",6.6,0,1,2012,1943,177
"537",16123,"nna tapes","experimental","stay asleep (regression vol. 2)","nate young",7.5,0,1,2012,1943,11
"538",16130,"southern lord","experimental"," void","sunn o)))",7.5,0,1,2012,1943,80
"539",16075,"mute","experimental","tago mago [40th anniversary edition]","can",10,0,12,2011,1943,240
"540",16108,"industrial","experimental","the second annual report of throbbing gristle","throbbing gristle",8.6,1,12,2011,1943,4
"541",16101,"post present medium","experimental","the roy tapes","wives",6.7,0,12,2011,1943,18
"542",16107,"touch","experimental","flumina","fennesz, sakamoto",7,0,12,2011,1943,34
"543",16097,"psychic handshake","experimental","yamantaka // sonic titan","yamantaka // sonic titan",8.2,0,12,2011,1943,2
"544",16078,"sacred bones","experimental","radiant door ep","crystal stilts",7.4,0,12,2011,1943,92
"545",16057,"frenchkiss","experimental","(together) ep","the antlers",3,0,11,2011,1943,64
"546",16056,"rvng intl.","experimental","frkwys vol. 8","blues control, laraaji",7.8,0,11,2011,1943,46
"547",16029,"dead oceans","experimental","fuck death","blackout beach",7.3,0,11,2011,1943,79
"548",16031,"mexican summer","experimental","replica","oneohtrix point never",8.8,1,11,2011,1943,66
"549",16031,"software","experimental","replica","oneohtrix point never",8.8,1,11,2011,1943,25
"550",16019,"slumberland","experimental","bad penny","spectrals",7.5,0,11,2011,1943,66
"551",16019,"wichita","experimental","bad penny","spectrals",7.5,0,11,2011,1943,47
"552",15999,"pias","experimental","crazy clown time","david lynch",6.1,0,11,2011,1943,32
"553",15999,"sunday best","experimental","crazy clown time","david lynch",6.1,0,11,2011,1943,6
"554",16005,"warp","experimental","panic of looking","brian eno, rick holland",5.9,0,11,2011,1943,239
"555",15995,"constellation","experimental","in animal tongue","evangelista",6.8,0,11,2011,1943,56
"556",16006,"hydra head","experimental","time's arrow ep","prurient",7,0,11,2011,1943,97
"557",15975,"hyperdub","experimental","without you","king midas sound",7.7,0,11,2011,1943,54
"558",15984,"sacred bones","experimental","hazed dream","psychic ills",5.9,0,10,2011,1943,92
"559",15940,"constellation","experimental","impossible spaces","sandro perri",8.3,0,10,2011,1943,56
"560",15894,"sub pop","experimental","creatures of an hour","still corners",6.5,0,10,2011,1943,337
"561",15884,"dead oceans","experimental","gauntlet hair","gauntlet hair",7.8,0,10,2011,1943,79
"562",15922,"thrill jockey","experimental","original colors","high places",5.9,0,10,2011,1943,320
"563",15906,"kranky","experimental","dropped pianos","tim hecker",7.8,0,10,2011,1943,170
"564",15889,"merge","experimental","foolish","superchunk",8.8,0,10,2011,1943,275
"565",15876,"constellation","experimental","those who didn't run","colin stetson",7.8,0,10,2011,1943,56
"566",15875,"editions mego","experimental","how the thing sings","bill orcutt",8,0,9,2011,1943,51
"567",15848,"4ad","experimental","""witchhunt suite for wwiii""","ariel pink's haunted graffiti",7.8,0,9,2011,1943,139
"568",15852,"one handed","experimental","rapping with paul white","paul white",6.7,0,9,2011,1943,4
"569",15843,"slumberland","experimental","red ep","weekend",7.4,0,9,2011,1943,66
"570",15814,"one little indian","experimental","the 5 eps","disco inferno",9.4,1,9,2011,1943,31
"571",15818,"slumberland","experimental","veronica falls","veronica falls",7.7,0,9,2011,1943,66
"572",15818,"bella union","experimental","veronica falls","veronica falls",7.7,0,9,2011,1943,57
"573",15798,"merge","experimental","wild flag","wild flag",8,0,9,2011,1943,275
"574",15809,"kranky","experimental","a winged victory for the sullen","a winged victory for the sullen",7.3,0,9,2011,1943,170
"575",15809,"erased tapes","experimental","a winged victory for the sullen","a winged victory for the sullen",7.3,0,9,2011,1943,19
"576",15793,"warp","experimental","dreams come true","cant",6.1,0,9,2011,1943,239
"577",15793,"terrible","experimental","dreams come true","cant",6.1,0,9,2011,1943,11
"578",15806,"sargent house","experimental","tripper","hella",6,0,9,2011,1943,31
"579",15802,"we three","experimental","odyshape","the raincoats",8,0,9,2011,1943,2
"580",15800,"salvo","experimental","who's afraid of the art of noise [deluxe edition]","art of noise",8.6,1,9,2011,1943,6
"581",15800,"zzt","experimental","who's afraid of the art of noise [deluxe edition]","art of noise",8.6,1,9,2011,1943,4
"582",15795,"sub rosa","experimental","red sugar","winter family",7.9,0,9,2011,1943,14
"583",15776,"ghostly","experimental","work (work, work)","htrk",5.7,0,9,2011,1943,84
"584",15723,"v2","experimental","the sophtware slump","grandaddy",8.5,1,8,2011,1943,109
"585",15723,"universal","experimental","the sophtware slump","grandaddy",8.5,1,8,2011,1943,117
"586",15771,"drag city","experimental","ancient romans","sun araw",7.9,0,8,2011,1943,301
"587",15771,"sun ark","experimental","ancient romans","sun araw",7.9,0,8,2011,1943,1
"588",15755,"lefse","experimental","still living","ganglians",6.9,0,8,2011,1943,24
"589",15755,"souterrain transmissions","experimental","still living","ganglians",6.9,0,8,2011,1943,3
"590",15728,"jagjaguwar","experimental","amplifying host","richard youngs",7,0,8,2011,1943,177
"591",15709,"!k7","experimental","response","dave.i.d",7.6,0,8,2011,1943,85
"592",15705,"sacred bones","experimental","they came from the sky","human eye",7.7,0,8,2011,1943,92
"593",15558,"what's your rupture?","experimental","howl of the lonely crowd","comet gain",7.3,0,8,2011,1943,24
"594",15558,"fortuna pop!","experimental","howl of the lonely crowd","comet gain",7.3,0,8,2011,1943,13
"595",15657,"thrill jockey","experimental","night gallery","eternal tapestry, sun araw",7,0,7,2011,1943,320
"596",15645,"xl","experimental","skying","the horrors",7.5,0,7,2011,1943,134
"597",15651,"hydra head","experimental","bermuda drain","prurient",7,0,7,2011,1943,97
"598",15650,"touch","experimental","seven stars","fennesz",7.1,0,7,2011,1943,34
"599",15626,"touch","experimental","n-plants","biosphere",8,0,7,2011,1943,34
"600",15622,"slumberland","experimental","again and again","brilliant colors",6.8,0,7,2011,1943,66
"601",15593,"recreation ltd.","experimental","two-way mirror","crystal antlers",7,0,7,2011,1943,2
"602",15627,"slumberland","experimental","are you falling in love?","gold-bears",7.6,0,7,2011,1943,66
"603",15596,"ribbon music/upset the rhythm","experimental","we must become the pitiless censors of ourselves","john maus",8.4,1,7,2011,1943,2
"604",15616,"escho","experimental","waco taco combo","eric copeland",7.5,0,7,2011,1943,5
"605",15598,"warp","experimental","drums between the bells","brian eno, rick holland",6.6,0,7,2011,1943,239
"606",15594,"important","experimental","alchemic heart","vampillia",8,0,7,2011,1943,57
"607",15583,"third worlds","experimental","exmilitary","death grips",7.5,0,6,2011,1943,6
"608",15578,"fat cat","experimental","the miners' hymns","jhann jhannsson",7.7,0,6,2011,1943,109
"609",15567,"l y f","experimental","go tell fire to the mountain","wu lyf",8.4,1,6,2011,1943,2
"610",15563,"fat sandwich","experimental","digital lows","cities aviv",7.5,0,6,2011,1943,2
"611",15533,"three lobed","experimental","country stash","mv & ee",7.4,0,6,2011,1943,27
"612",15528,"de stijl","experimental","in vogue spirit","wet hair",7.2,0,6,2011,1943,17
"613",15538,"rvng intl.","experimental","frkwys vol. 6","ikue mori, julianna barwick",7.3,0,6,2011,1943,46
"614",15522,"sub pop","experimental","bakesale [deluxe edition]","sebadoh",8.5,1,6,2011,1943,337
"615",15509,"fire","experimental","earth sound system","jackie-o motherfucker",5.6,0,6,2011,1943,50
"616",15444,"thrill jockey","experimental","arghiledes","d. charles speer",5.7,0,5,2011,1943,320
"617",15481,"western vinyl","experimental","people changes","nat baldwin",7.9,0,5,2011,1943,52
"618",15465,"kranky","experimental","black earth","implodes",7.5,0,5,2011,1943,170
"619",15474,"matador","experimental","demolished thoughts","thurston moore",8.1,0,5,2011,1943,231
"620",15422,"captured tracks","experimental","collected by itself: 2006 to 2009","blank dogs",6.5,0,5,2011,1943,79
"621",15412,"hardly art","experimental","go with me","seapony",5.3,0,5,2011,1943,57
"622",15433,"anticon","experimental","own your ghost","13 & god",6,0,5,2011,1943,93
"623",15433,"alien transistor","experimental","own your ghost","13 & god",6,0,5,2011,1943,8
"624",15425,"fat cat","experimental","laced","psychedelic horseshit",7.3,0,5,2011,1943,109
"625",15408,"woodsist","experimental","innings","nodzzz",7.1,0,5,2011,1943,41
"626",15428,"sub pop","experimental","diaper island","chad vangaalen",7.5,0,5,2011,1943,337
"627",15411,"frenchkiss","experimental","burst apart","the antlers",8.2,1,5,2011,1943,64
"628",15411,"transgressive","experimental","burst apart","the antlers",8.2,1,5,2011,1943,19
"629",15404,"thrill jockey","experimental","the moonlight butterfly","the sea and cake",7,0,5,2011,1943,320
"630",15371,"slumberland","experimental","dead to me","girls names",7.3,0,5,2011,1943,66
"631",15371,"tough love","experimental","dead to me","girls names",7.3,0,5,2011,1943,6
"632",15403,"4ad","experimental","eye contact","gang gang dance",8.5,1,5,2011,1943,139
"633",15383,"anti-","experimental","life fantastic","man man",7.4,0,5,2011,1943,115
"634",15388,"kora","experimental","flora","fredrik",6.5,0,5,2011,1943,11
"635",15381,"thrill jockey","experimental","earth grid","zomes",7,0,5,2011,1943,320
"636",15357,"merge","experimental","dancer equired","times new viking",6,0,4,2011,1943,275
"637",15348,"in the red","experimental","mass dream","tv ghost",7.6,0,4,2011,1943,81
"638",15304,"slumberland","experimental","in love with oblivion","crystal stilts",7.9,0,4,2011,1943,66
"639",15304,"fortuna pop!","experimental","in love with oblivion","crystal stilts",7.9,0,4,2011,1943,13
"640",15325,"northern spy","experimental","outdoor spell","rhys chatham",6.8,0,4,2011,1943,30
"641",15283,"we are free","experimental","do whatever you want all the time","ponytail",8.2,0,4,2011,1943,10
"642",15233,"polyvinyl","experimental","share the joy","vivian girls",5.9,0,4,2011,1943,135
"643",15293,"hyperdub","experimental","street halo","burial",8,0,4,2011,1943,54
"644",15278,"family vineyard","experimental","paranoid cat","chris forsyth",7.1,0,4,2011,1943,16
"645",15281,"zoo","experimental","badlands","dirty beaches",8.2,0,4,2011,1943,2
"646",15242,"anticon","experimental","antonionian","antonionian",6.8,0,3,2011,1943,93
"647",15216,"not not fun","experimental","936","peaking lights",7.7,0,3,2011,1943,17
"648",15211,"sub pop","experimental","several shades of why","j mascis",7.9,0,3,2011,1943,337
"649",15219,"thrill jockey","experimental","dolphins","mi ami",6.2,0,3,2011,1943,320
"650",15213,"addenda","experimental","approaching the energy field","the eternals",7.6,0,3,2011,1943,3
"651",15213,"submarine","experimental","approaching the energy field","the eternals",7.6,0,3,2011,1943,3
"652",15190,"no quarter","experimental","ii","the psychic paramount",8.2,0,3,2011,1943,25
"653",15200,"western vinyl","experimental","electric endicott","gary wilson",5.6,0,3,2011,1943,52
"654",15185,"drag city","experimental","asleep on the floodplain","six organs of admittance",7.8,0,3,2011,1943,301
"655",15183,"jagjaguwar","experimental","constant future","parts & labor",7.6,0,3,2011,1943,177
"656",15161,"captured tracks","experimental","what a pleasure ep","beach fossils",7.2,0,3,2011,1943,79
"657",15155,"sub pop","experimental","fading parade","papercuts",7.4,0,3,2011,1943,337
"658",15166,"constellation","experimental","new history warfare vol. 2: judges","colin stetson",8.2,0,3,2011,1943,56
"659",15139,"thrill jockey","experimental","peer amid","the skull defekts",7.6,0,2,2011,1943,320
"660",15124,"kranky","experimental","ravedeath, 1972","tim hecker",8.6,1,2,2011,1943,170
"661",15118,"dog daze","experimental","demo","marnie stern",5.4,0,2,2011,1943,2
"662",15073,"polyvinyl","experimental","fluorescence","asobi seksu",6.3,0,2,2011,1943,135
"663",15106,"fire","experimental","kudos","surf city",7.7,0,2,2011,1943,50
"664",15052,"dead oceans","experimental","akron/family ii: the cosmic birth and journey of shinju tnt","akron/family",7.9,0,2,2011,1943,79
"665",15070,"lefse","experimental","rare forms","woodsman",5.9,0,2,2011,1943,24
"666",15070,"fire talk","experimental","rare forms","woodsman",5.9,0,2,2011,1943,4
"667",15069,"rhino","experimental","nowhere [20th anniversary edition]","ride",9.5,1,2,2011,1943,107
"668",15063,"kanine","experimental","friends for now","young prisms",5.5,0,2,2011,1943,49
"669",15040,"fire","experimental","dance to the best of esg","esg",8.4,1,1,2011,1943,50
"670",15047,"peek-a-boo","experimental","hexadecagon","the octopus project",4.6,0,1,2011,1943,12
"671",15039,"polyvinyl","experimental","deerhoof vs. evil","deerhoof",6.7,0,1,2011,1943,135
"672",15001,"jagjaguwar","experimental","grown unknown","lia ices",7.2,0,1,2011,1943,177
"673",14968,"hardly art","experimental","unlearn","fergus & geronimo",7.2,0,1,2011,1943,57
"674",14989,"editions mego","experimental","a new way to pay old debts","bill orcutt",8,0,1,2011,1943,51
"675",14977,"captured tracks","experimental","by the hedge","minks",7.1,0,1,2011,1943,79
"676",14978,"ibid","experimental","outside","tapes 'n tapes",5.5,0,1,2011,1943,4
"677",14934,"new amsterdam","experimental","penelope","shara worden, sarah kirkland snider, signal",8.2,0,1,2011,1943,18
"678",14955,"mute","experimental","seeds","the knife, planningtorock, mt. sims",7.3,0,1,2011,1943,240
"679",14955,"brille","experimental","seeds","the knife, planningtorock, mt. sims",7.3,0,1,2011,1943,12
"680",14955,"rabid","experimental","seeds","the knife, planningtorock, mt. sims",7.3,0,1,2011,1943,11
"681",14933,"captured tracks","experimental","land and fixed","blank dogs",7.3,0,12,2010,1943,79
"682",14912,"post present medium","experimental","shore obsessed","soft circle",7,0,12,2010,1943,18
"683",14905,"hozac","experimental","prism eyes","reading rainbow",7.7,0,12,2010,1943,10
"684",14895,"domino","experimental","shleep","robert wyatt",8.6,1,11,2010,1943,284
"685",14902,"sub rosa","experimental","strumming music for piano, harpsichord and string ensemble","charlemagne palestine",7.3,0,11,2010,1943,14
"686",14873,"woodsist","experimental","off duty ep","sun araw",7.7,0,11,2010,1943,41
"687",14891,"mute","experimental","strategies against architecture, vol. 4","einstrzende neubauten",7,0,11,2010,1943,240
"688",14876,"skin graft","experimental","march to the sea","aids wolf",6.9,0,11,2010,1943,16
"689",14838,"drag city","experimental","not music","stereolab",7.5,0,11,2010,1943,301
"690",14838,"duophonic","experimental","not music","stereolab",7.5,0,11,2010,1943,3
"691",14818,"rune grammofon","experimental","10","supersilent",8.4,0,11,2010,1943,44
"692",14837,"slumberland","experimental","sports","weekend",8.2,0,11,2010,1943,66
"693",14844,"woodsist","experimental","late ep","excepter",6,0,11,2010,1943,41
"694",14827,"thrill jockey","experimental","clairaudience fellowship","twig harper, daniel higgs",7.1,0,11,2010,1943,320
"695",14828,"warp","experimental","small craft on a milk sea","brian eno",7.4,0,11,2010,1943,239
"696",14797,"domino","experimental","rock bottom","robert wyatt",9,1,11,2010,1943,284
"697",14813,"friendly fire","experimental","amoral","violens",6.7,0,11,2010,1943,16
"698",14813,"static recital","experimental","amoral","violens",6.7,0,11,2010,1943,2
"699",14812,"samadhi sound","experimental","sleepwalkers","david sylvian",6,0,11,2010,1943,11
"700",14793,"mute","experimental","live at shepherds bush empire ep","liars",6.5,0,10,2010,1943,240
"701",14764,"paw tracks","experimental","down there","avey tare",7.9,0,10,2010,1943,46
"702",14770,"secretly canadian","experimental","zeroes qc","suuns",7.1,0,10,2010,1943,149
"703",14753,"ba da bing!","experimental","patience","the dead c",7.8,0,10,2010,1943,34
"704",14727,"sargent house","experimental","face tat","zach hill",7.5,0,10,2010,1943,31
"705",14715,"narnack","experimental","ghost fits","sisters",5.7,0,10,2010,1943,27
"706",14701,"graveface","experimental","blue water white death","blue water white death",5.8,0,10,2010,1943,17
"707",14725,"dog w/a bone","experimental","graffiti composition","christian marclay",6.3,0,10,2010,1943,2
"708",14724,"touch","experimental","an ark for the listener","philip jeck",7.9,0,10,2010,1943,34
"709",14705,"kill rock stars","experimental","marnie stern","marnie stern",7.9,0,10,2010,1943,129
"710",14595,"kill rock stars","experimental","past time","grass widow",6.7,0,10,2010,1943,129
"711",14691,"domino","experimental","bubblegum","clinic",6.7,0,10,2010,1943,284
"712",14694,"jagjaguwar","experimental","public strain","women",8,0,9,2010,1943,177
"713",14660,"drag city","experimental","the trip","laetitia sadier",8.2,0,9,2010,1943,301
"714",14667,"orange twin","experimental","elf power","elf power",5.6,0,9,2010,1943,18
"715",14642,"merge","experimental","majesty shredding","superchunk",8,0,9,2010,1943,275
"716",14627,"hi-speed soul","experimental","fission","film school",6.3,0,9,2010,1943,4
"717",14647,"bella union","experimental","crush","abe vigoda",7.8,0,9,2010,1943,57
"718",14647,"post present medium","experimental","crush","abe vigoda",7.8,0,9,2010,1943,18
"719",14636,"true panther","experimental","memphis","magic kids",6.1,0,9,2010,1943,40
"720",14631,"sub pop","experimental","the vaselines: sex with an x","the vaselines",6.9,0,9,2010,1943,337
"721",14610,"holy mountain","experimental","fin eaves","cloudland canyon",6.7,0,9,2010,1943,15
"722",14592,"thrill jockey","experimental","o","oval",6.8,0,9,2010,1943,320
"723",14593,"fonal","experimental","ullakkopalo","kemialliset ystvt",7.6,0,8,2010,1943,21
"724",14578,"fonal","experimental","keraaminen p","islaja",6.6,0,8,2010,1943,21
"725",14568,"thrill jockey","experimental","knoxville","fennesz daniell buck",8,0,8,2010,1943,320
"726",14558,"lovely","experimental","atalanta (acts of god) volume ii","robert ashley",7.9,0,8,2010,1943,2
"727",14454,"earthology","experimental","light chasers","cloud cult",5.4,0,8,2010,1943,8
"728",14544,"intransitive","experimental","failing lights","failing lights",7.2,0,8,2010,1943,3
"729",14521,"dangerbird","experimental","alive as you are","darker my love",5.8,0,8,2010,1943,28
"730",14503,"ghostly","experimental","tiger flower circle sun","christopher willits",6.9,0,8,2010,1943,84
"731",14486,"sub pop","experimental","that's how we burn","jaill",6.5,0,7,2010,1943,337
"732",14479,"benbecula","experimental","come hell or high water","the flowers of hell",6.9,0,7,2010,1943,2
"733",14493,"three lobed","experimental","fields within fields","heavy winged",7.2,0,7,2010,1943,27
"734",14463,"barsuk","experimental","mines","menomena",8.2,0,7,2010,1943,84
"735",14480,"not not fun","experimental","on patrol","sun araw",8.1,0,7,2010,1943,17
"736",14455,"american dust","experimental","archives 2003-2006","department of eagles",8.1,0,7,2010,1943,4
"737",14467,"jagjaguwar","experimental","beyond the valley of ultrahits","richard youngs",7.8,0,7,2010,1943,177
"738",14456,"k","experimental","the long shadow of the paper tiger","mahjongg",6.9,0,7,2010,1943,98
"739",14452,"130701","experimental","infra","max richter",8.3,0,7,2010,1943,5
"740",14459,"temporary residence","experimental","the way out","the books",7.7,0,7,2010,1943,121
"741",14457,"matador","experimental","learning","perfume genius",8.2,0,7,2010,1943,231
"742",14450,"st. ives","experimental","man forever","man forever",7.4,0,7,2010,1943,10
"743",14408,"lefse","experimental","mystery tape ep","woodsman",7.7,0,7,2010,1943,24
"744",14410,"munster","experimental","the story of an artist","daniel johnston",6.1,0,7,2010,1943,4
"745",14429,"cantaloupe","experimental","treasure state","matmos, so percussion",7.6,0,7,2010,1943,13
"746",14421,"thrill jockey","experimental","ragged and right","jack rose, d. charles speer and the helix",7.2,0,7,2010,1943,320
"747",14406,"social registry","experimental","catoptric","psychic ills",5.8,0,6,2010,1943,48
"748",14317,"nonesuch","experimental","homeland","laurie anderson",8.3,0,6,2010,1943,83
"749",14368,"thrill jockey","experimental","oh ep","oval",6.7,0,6,2010,1943,320
"750",14326,"editions mego","experimental","returnal","oneohtrix point never",8.2,0,6,2010,1943,51
"751",14324,"4ad","experimental","before today","ariel pink's haunted graffiti",9,1,6,2010,1943,139
"752",14266,"siltbreeze","experimental","heaps of nothing","naked on the vague",7.3,0,5,2010,1943,18
"753",14206,"self-released","experimental","a thousand voices ep","my gold mask",5.9,0,5,2010,1943,475
"754",14274,"important","experimental","burners","robedoor",6.9,0,5,2010,1943,57
"755",14281,"captured tracks","experimental","beach fossils","beach fossils",7.8,0,5,2010,1943,79
"756",14282,"kanine","experimental","spirit youth","the depreciation guild",7.6,0,5,2010,1943,49
"757",14256,"thrill jockey","experimental","say god","daniel higgs",7,0,5,2010,1943,320
"758",14249,"drag city","experimental","false flag","rangda",8.2,0,5,2010,1943,301
"759",14193,"we are free","experimental","totaled","indian jewelry",5.8,0,5,2010,1943,10
"760",14227,"erased tapes","experimental","the bells","nils frahm",4.8,0,5,2010,1943,19
"761",14227,"kning","experimental","the bells","nils frahm",4.8,0,5,2010,1943,1
"762",14191,"twosyllable","experimental","inter arbiter","inlets",6.1,0,4,2010,1943,7
"763",14175,"sub pop","experimental","avi buffalo","avi buffalo",7.9,0,4,2010,1943,337
"764",14169,"soft abuse","experimental","iii","ulaan khol",7,0,4,2010,1943,15
"765",14148,"elephant six","experimental","travellers in space and time","the apples in stereo",7.3,0,4,2010,1943,5
"766",14148,"yep roc","experimental","travellers in space and time","the apples in stereo",7.3,0,4,2010,1943,87
"767",14148,"simian","experimental","travellers in space and time","the apples in stereo",7.3,0,4,2010,1943,4
"768",14139,"cryptogramophone","experimental","initiate","the nels cline singers",7.2,0,4,2010,1943,10
"769",14140,"thrill jockey","experimental","steal your face","mi ami",8.1,0,4,2010,1943,320
"770",14132,"kanine","experimental","wooden blankets ep","blind man's colour",6.4,0,4,2010,1943,49
"771",14103,"thrill jockey","experimental","high places vs. mankind","high places",7,0,4,2010,1943,320
"772",14105,"vice","experimental","pumps!","growing",6.1,0,4,2010,1943,61
"773",14082,"mute","experimental","sisterworld reinterpretations","liars",4,0,4,2010,1943,240
"774",14074,"slumberland","experimental","black tambourine","black tambourine",8.3,1,4,2010,1943,66
"775",14083,"domino","experimental","today","galaxie 500",9.5,1,3,2010,1943,284
"776",14083,"20/20/20","experimental","today","galaxie 500",9.5,1,3,2010,1943,8
"777",14064,"type","experimental","and in the endless pause there came the sound of bees","jhann jhannsson",7.3,0,3,2010,1943,21
"778",14062,"polyvinyl","experimental","two thousand and ten injuries ","love is all",8,0,3,2010,1943,135
"779",14059,"ecstatic peace","experimental","a","sunburned hand of the man",5.9,0,3,2010,1943,39
"780",14040,"astralwerks","experimental","stuck on nothing","free energy",8.1,0,3,2010,1943,195
"781",14040,"dfa","experimental","stuck on nothing","free energy",8.1,0,3,2010,1943,89
"782",14042,"sub pop","experimental","happy birthday","happy birthday",7.8,0,3,2010,1943,337
"783",14012,"post present medium","experimental","carve out the face of my god ","infinite body",8.2,0,3,2010,1943,18
"784",13999,"neurot","experimental","strange keys to untune gods' firmament","skullflower",8.2,0,3,2010,1943,25
"785",13991,"mute","experimental","sisterworld","liars",8.1,1,3,2010,1943,240
"786",13887,"brushfire","experimental","permalight","rogue wave",5.1,0,3,2010,1943,11
"787",13963,"type","experimental","going places","yellow swans",8.3,0,3,2010,1943,21
"788",13984,"atp","experimental","ladies and gentlemen we are floating in space [collector's editon]","spiritualized",10,1,3,2010,1943,33
"789",13974,"mute","experimental","tomorrow, in a year","the knife, planningtorock, mt. sims",6.9,0,3,2010,1943,240
"790",13933,"kill rock stars","experimental","dear god, i hate myself","xiu xiu",7.3,0,2,2010,1943,129
"791",13939,"kora","experimental","trilogi","fredrik",7,0,2,2010,1943,11
"792",13961,"slumberland","experimental","introducing","brilliant colors",6.8,0,2,2010,1943,66
"793",13942,"kill rock stars","experimental","american gong","quasi",7.2,0,2,2010,1943,129
"794",13929,"paw tracks","experimental","presidence","excepter",7.1,0,2,2010,1943,46
"795",13869,"sub pop","experimental","afcgt","afcgt",6.5,0,2,2010,1943,337
"796",13851,"not not fun","experimental","raiders","robedoor",7.2,0,2,2010,1943,17
"797",13885,"bella union","experimental","the courage of others","midlake",3.6,0,2,2010,1943,57
"798",13896,"no fun","experimental","rifts","oneohtrix point never",8,0,2,2010,1943,12
"799",13881,"lovepump united","experimental","to realize","clipd beaks",7.7,0,1,2010,1943,13
"800",13876,"nonesuch","experimental","realism","the magnetic fields",6,0,1,2010,1943,83
"801",13825,"thrill jockey","experimental","the flexible entertainer","pit er pat",6.1,0,1,2010,1943,320
"802",13846,"merge","experimental","make it sound in tune","portastatic",7.2,0,1,2010,1943,275
"803",13775,"harmonia mundi","experimental","the little match girl passion","david lang",8.5,0,1,2010,1943,2
