"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"903",17674,"luaka bop","electronic","hi beams","javelin",4.8,0,3,2013,4221,26
"904",17701,"ghostly","electronic","trust ep","gold panda",7,0,3,2013,4221,84
"905",17670,"kranky","electronic","hymnal","benot pioulard",6.7,0,3,2013,4221,170
"906",17648,"paper bag","electronic","somewhere else","sally shapiro",6.9,0,3,2013,4221,73
"907",17767,"bureau b","electronic","selected studies, vol. 1","lloyd cole, hans-joachim roedelius",6.3,0,3,2013,4221,22
"908",17658,"felte","electronic","homosapien","pvt",5.9,0,2,2013,4221,6
"909",17765,"mercury","electronic","outrun","kavinsky",6.3,0,2,2013,4221,25
"910",17727,"third man","electronic","the complete recorded works in chronological order volume 1","the mississippi sheiks",6.5,0,2,2013,4221,27
"911",17645,"mexican summer","electronic","anxiety","autre ne veut",8.5,1,2,2013,4221,66
"912",17645,"software","electronic","anxiety","autre ne veut",8.5,1,2,2013,4221,25
"913",17484,"transgressive","electronic","flume","flume",7.4,0,2,2013,4221,19
"914",17484,"mom & pop","electronic","flume","flume",7.4,0,2,2013,4221,39
"915",17484,"future classic","electronic","flume","flume",7.4,0,2,2013,4221,4
"916",17697,"self-released","electronic","for professional use only","araabmuzik",7.2,0,2,2013,4221,475
"917",17691,"warp","electronic","exai","autechre",5.9,0,2,2013,4221,239
"918",17719,"bureau b","electronic","lauschen","qluster",6.5,0,2,2013,4221,22
"919",17714,"friends of friends","electronic","odd furniture ep","salva",7.3,0,2,2013,4221,14
"920",17718,"atomnation","electronic","dreaming in key","applescal",7.6,0,2,2013,4221,1
"921",17686,"not not fun","electronic","confrontations","umberto",6.4,0,2,2013,4221,17
"922",17584,"domino","electronic","a long way to fall","ulrich schnauss",4.3,0,2,2013,4221,284
"923",17659,"melodic","electronic","ii","k-x-p",7,0,2,2013,4221,16
"924",17659,"manimal","electronic","ii","k-x-p",7,0,2,2013,4221,1
"925",17575,"warp","electronic","news from nowhere","darkstar",7,0,2,2013,4221,239
"926",17615,"rinse","electronic","got me so ep","xxxy",6.7,0,2,2013,4221,7
"927",17383,"bmg","electronic","the jazz age","bryan ferry",7.4,0,2,2013,4221,29
"928",17707,"werk discs","electronic","silver cloud ep","actress",7.7,0,2,2013,4221,5
"929",17571,"kranky","electronic","the man who died in his boat","grouper",8.3,1,2,2013,4221,170
"930",17681,"text","electronic","0181","four tet",7.3,0,2,2013,4221,6
"931",17695,"a bigger splash","electronic","elliphant ep","elliphant",7.4,0,1,2013,4221,2
"932",17561,"rush hour","electronic","send a prayer ep","motor city drum ensemble",7.1,0,1,2013,4221,6
"933",17561,"mcde","electronic","send a prayer ep","motor city drum ensemble",7.1,0,1,2013,4221,1
"934",17557,"innovative leisure","electronic","home","nosaj thing",7.8,0,1,2013,4221,15
"935",17514,"fat cat","electronic","candela","mice parade",4.8,0,1,2013,4221,109
"936",17556,"ninja tune","electronic","hardcourage","faltydl",7.8,0,1,2013,4221,132
"937",17553,"fabric","electronic","fabriclive 67","ben ufo",7.8,0,1,2013,4221,47
"938",17535,"matador","electronic","wash the sins not only the face","esben and the witch",5.8,0,1,2013,4221,231
"939",17516,"carpark","electronic","anything in return","toro y moi",7.9,0,1,2013,4221,67
"940",17585,"xl","electronic","live","sbtrkt",5.5,0,1,2013,4221,134
"941",17585,"young turks","electronic","live","sbtrkt",5.5,0,1,2013,4221,31
"942",17540,"rca","electronic","arc","everything everything",7.6,0,1,2013,4221,107
"943",17496,"thrill jockey","electronic","coming out of the fog","arbouretum",6.9,0,1,2013,4221,320
"944",17526,"rvng intl.","electronic","icon give life","the congos, sun araw, m. geddes gengras",5.8,0,1,2013,4221,46
"945",17508,"kranky","electronic","the ballasted orchestra","stars of the lid",8.5,1,1,2013,4221,170
"946",17455,"nocturnal","electronic","tales from beyond the tone arm","frankie knuckles",6.2,0,1,2013,4221,2
"947",17520,"melodic","electronic","the island come true","l. pierre",7.1,0,1,2013,4221,16
"948",17478,"ghostly","electronic","loyal","heathered pearls",6.5,0,1,2013,4221,84
"949",17498,"hyperdub","electronic","truant / rough sleeper","burial",8.4,1,1,2013,4221,54
"950",17472,"dfa","electronic","silent congas","larry gus",5.8,0,1,2013,4221,89
"951",17492,"warp","electronic","berberian sound studio: original motion picture soundtrack","broadcast",7.4,0,1,2013,4221,239
"952",17491,"accidental","electronic","bodily functions","herbert",8.7,1,1,2013,4221,13
"953",17488,"domino","electronic","nayim from the halfway line","alexis taylor",6.3,0,1,2013,4221,284
"954",17483,"clone","electronic","the paranormal soul","legowelt",6.9,0,1,2013,4221,5
"955",17487,"fool's gold","electronic","tuna melt ep","a-trak",7.5,0,12,2012,4221,27
"956",17471,"civil music","electronic","orbits","starkey",8,0,12,2012,4221,1
"957",17493,"self-released","electronic","danger ep","katy b",7.8,0,12,2012,4221,475
"958",17386,"one little indian","electronic","bastards","bjrk",5.2,0,12,2012,4221,31
"959",17378,"editions mego","electronic","real colors of the physical world","raglani",7.7,0,12,2012,4221,51
"960",17467,"fascination","electronic","ten","girls aloud",7,0,12,2012,4221,2
"961",17393,"carpark","electronic","grace/confusion","memory tapes",6.2,0,12,2012,4221,67
"962",17439,"heavenly","electronic","casino classics","saint etienne",7.2,0,12,2012,4221,20
"963",17359,"pias","electronic","tiga non stop","tiga",7.3,0,12,2012,4221,32
"964",17359,"different","electronic","tiga non stop","tiga",7.3,0,12,2012,4221,5
"965",17385,"rock action","electronic","night has a thousand screams","umberto",6.1,0,12,2012,4221,13
"966",17384,"emi","electronic","blue lines","massive attack",9,1,11,2012,4221,107
"967",17317,"broken spine","electronic","dagdrm","nadja",7.8,0,11,2012,4221,3
"968",17434,"bikini kill","electronic","bikini kill ep","bikini kill",8.7,1,11,2012,4221,4
"969",17408,"pelican fly","electronic","mirror maru","cashmere cat",7.6,0,11,2012,4221,1
"970",17459,"hippos in tanks","electronic","sushi","james ferraro",7.2,0,11,2012,4221,28
"971",17360,"kranky","electronic","sequitur","steve hauschildt",6.6,0,11,2012,4221,170
"972",17362,"editions mego","electronic","relief","kevin drumm",7.7,0,11,2012,4221,51
"973",17366,"sacred bones","electronic","growing seeds","lust for youth",7,0,11,2012,4221,92
"974",17366,"avant!","electronic","growing seeds","lust for youth",7,0,11,2012,4221,2
"975",17297,"columbia","electronic","an omen ep","how to destroy angels_",6.5,0,11,2012,4221,242
"976",17298,"planet mu","electronic","dream on","ital",7.4,0,11,2012,4221,37
"977",17272,"fiction","electronic","(iii)","crystal castles",8,0,11,2012,4221,24
"978",17272,"casablanca","electronic","(iii)","crystal castles",8,0,11,2012,4221,9
"979",17272,"universal republic","electronic","(iii)","crystal castles",8,0,11,2012,4221,19
"980",17278,"paw tracks","electronic","top 10 hits of the end of the world","prince rama",6.8,0,11,2012,4221,46
"981",17277,"smalltown supersound","electronic","smalhans","lindstrm",7.6,0,11,2012,4221,60
"982",17395,"hessle","electronic","release","pangaea",7.7,0,11,2012,4221,4
"983",17291,"domino","electronic","free reign","clinic",7.1,0,11,2012,4221,284
"984",17259,"different","electronic","rave age","vitalic",4.7,0,11,2012,4221,5
"985",17312,"fade to mind","electronic","desert strike ep","fatima al qadiri",7.9,0,11,2012,4221,10
"986",17274,"monkeytown","electronic","wow","mouse on mars",7,0,11,2012,4221,15
"987",17276,"editions mego","electronic","just to feel anything","emeralds",5.9,0,11,2012,4221,51
"988",17254,"kompakt","electronic","mantasy","michael mayer",7,0,10,2012,4221,83
"989",17203,"full pupp","electronic","prins thomas 2","prins thomas",6.3,0,10,2012,4221,4
"990",17205,"modern love","electronic","luxury problems","andy stott",8.7,1,10,2012,4221,11
"991",17210,"cascine","electronic","young hunger","chad valley",7,0,10,2012,4221,14
"992",17219,"astralwerks","electronic","free dimensional","diamond rings",5.8,0,10,2012,4221,195
"993",17134,"rad cult","electronic","cobra juicy","black moth super rainbow",7.6,0,10,2012,4221,2
"994",17171,"polydor","electronic","halcyon","ellie goulding",6.6,0,10,2012,4221,58
"995",17218,"dfa","electronic","mars","sinkane",7,0,10,2012,4221,89
"996",17223,"!k7","electronic","dj-kicks","hercules and love affair",7,0,10,2012,4221,85
"997",17183,"jiaolong","electronic","jiaolong","daphni",7.5,0,10,2012,4221,1
"998",17122,"big dada","electronic","stunt rhythms","two fingers",5.6,0,10,2012,4221,41
"999",17242,"50 weapons","electronic","the killer","shed",7.4,0,10,2012,4221,6
"1000",17234,"creep city","electronic","candy bar creep show","ms mr",7.4,0,10,2012,4221,1
"1001",17155,"hyperdub","electronic","the dark crawler","terror danjah",5.7,0,10,2012,4221,54
"1002",17040,"decon","electronic","feat","the hood internet",3,0,10,2012,4221,25
"1003",17115,"warp","electronic","until the quiet comes","flying lotus",8.5,1,10,2012,4221,239
"1004",17111,"essential","electronic","sundark and riverlight","patrick wolf",6.8,0,10,2012,4221,3
"1005",17111,"bloody chamber","electronic","sundark and riverlight","patrick wolf",6.8,0,10,2012,4221,4
"1006",17114,"team love","electronic","heavy mood","tilly and the wall",5.9,0,10,2012,4221,36
"1007",17106,"nna tapes","electronic","music for reliquary house / in 1980 i was a blue square","oneohtrix point never, rene hell",6.6,0,9,2012,4221,11
"1008",17192,"dekmantel","electronic","techno primitivism","juju & jordash",7.9,0,9,2012,4221,6
"1009",17032,"astralwerks","electronic","elysium","pet shop boys",5.4,0,9,2012,4221,195
"1010",17078,"smalltown supersound","electronic","tempest","tussle",6,0,9,2012,4221,60
"1011",17049,"music man","electronic","motor nighttime world 3","robert hood",7.3,0,9,2012,4221,3
"1012",17156,"perlon","electronic","dependent and happy","ricardo villalobos",8.2,0,9,2012,4221,5
"1013",17202,"brownswood","electronic","mala in cuba","mala",6.6,0,9,2012,4221,3
"1014",17046,"acphale / weird world","electronic","total loss","how to dress well",8.4,1,9,2012,4221,2
"1015",16722,"cooperative","electronic","kin","iamamiwhoami",7.6,0,9,2012,4221,18
"1016",17145,"self-released","electronic","total breakdown: hidden transmissions from the mpc era, 1992-1996","dj shadow",6,0,9,2012,4221,475
"1017",16971,"tri angle","electronic","held","holy other",8,0,9,2012,4221,32
"1018",16983,"warp","electronic","fantasm planes","clark",4.8,0,9,2012,4221,239
"1019",17141,"serpents and snakes","electronic","butter","turbo fruits",5.3,0,9,2012,4221,2
"1020",17031,"kompakt","electronic","the predicting machine","john tejada",6.9,0,9,2012,4221,83
"1021",16987,"sacred bones","electronic","love will prevail","cult of youth",8,0,9,2012,4221,92
"1022",17022,"young turks","electronic","coexist","the xx",7.5,0,9,2012,4221,31
"1023",16939,"true panther","electronic","tracer","teengirl fantasy",7,0,9,2012,4221,40
"1024",17137,"hyperdub","electronic","sebenza","lv",8,0,9,2012,4221,54
"1025",16945,"ultra","electronic","feed me diamonds","mndr",7.1,0,9,2012,4221,7
"1026",17138,"wedidit","electronic","last words","ryan hemsworth",7.7,0,9,2012,4221,6
"1027",17019,"not not fun","electronic","will happiness find me?","maria minerva",6.9,0,9,2012,4221,17
"1028",16975,"ato","electronic","the north","stars",6.7,0,9,2012,4221,55
"1029",16975,"soft revolution","electronic","the north","stars",6.7,0,9,2012,4221,4
"1030",16978,"cooking vinyl","electronic","the orbserver in the star house","the orb",6.8,0,9,2012,4221,34
"1031",17094,"domino","electronic","america","dan deacon",7.1,0,8,2012,4221,284
"1032",17093,"text","electronic","pink","four tet",8.2,0,8,2012,4221,6
"1033",16973,"ghostly","electronic","beams","matthew dear",7.3,0,8,2012,4221,84
"1034",16966,"border community","electronic","steam days","nathan fake",6.2,0,8,2012,4221,9
"1035",16940,"secretly canadian","electronic","fragrant world","yeasayer",5.4,0,8,2012,4221,149
"1036",17051,"self-released","electronic","nicole and natalie","nina sky",6.4,0,8,2012,4221,475
"1037",17013,"playground","electronic","fabriclive 64","oneman",8,0,8,2012,4221,1
"1038",16915,"full time hobby","electronic","tourist/sleeper","seams",7.1,0,8,2012,4221,11
"1039",16893,"trouble in mind","electronic","bubblegum graveyard","apache dropout",6.7,0,8,2012,4221,9
"1040",16903,"hardly art","electronic","funky was the state of affairs","fergus & geronimo",6.8,0,8,2012,4221,57
"1041",16873,"kompakt","electronic","looping state of mind remixe ep","the field",4.5,0,8,2012,4221,83
"1042",16834,"morr","electronic","early birds","mm",5.2,0,7,2012,4221,56
"1043",16905,"goner","electronic","lost lost: demos, sounds, alternate takes & unused songs 1999-2004","lost sounds",7.4,0,7,2012,4221,30
"1044",16924,"smalltown supersound","electronic","cellar door","idjut boys",7.3,0,7,2012,4221,60
"1045",16954,"planet mu","electronic","regional surrealism","konx-om-pax",6,0,7,2012,4221,37
"1046",16930,"software","electronic","white math / polymorph","blanck mass",7.4,0,7,2012,4221,25
"1047",16854,"warp/luckyme","electronic","tnght ep","tnght",8.5,1,7,2012,4221,1
"1048",16849,"rough trade","electronic","never","micachu and the shapes",7.3,0,7,2012,4221,145
"1049",16851,"4ad","electronic","shrines","purity ring",8.4,1,7,2012,4221,139
"1050",16738,"kompakt","electronic","tipped bowls","taragana pyjarama",7.5,0,7,2012,4221,83
"1051",16917,"ghostly","electronic","in decay","com truise",5.6,0,7,2012,4221,84
"1052",16829,"hippos in tanks","electronic","exo","gatekeeper",5.8,0,7,2012,4221,28
"1053",16835,"moshi moshi","electronic","mtmtmk","the very best",7,0,7,2012,4221,34
"1054",16867,"hum and buzz","electronic","i make lists ep","ikonika",7.8,0,7,2012,4221,1
"1055",16824,"!k7","electronic","dj-kicks","digitalism",5.5,0,7,2012,4221,85
"1056",16807,"self-released","electronic","new memory","arrange",7.8,0,7,2012,4221,475
"1057",16759,"edsel","electronic","eden","everything but the girl",7,0,7,2012,4221,4
"1058",16803,"hippos in tanks","electronic","warm pulse ep","nguzunguzu",6.8,0,7,2012,4221,28
"1059",16898,"sincerely yours","electronic","high summer ep","jj",6.5,0,7,2012,4221,18
"1060",16719,"casablanca","electronic","trouble","totally enormous extinct dinosaurs",7.3,0,6,2012,4221,9
"1061",16754,"monkeytown","electronic","modeselektion vol. 02","modeselektor",6,0,6,2012,4221,15
"1062",16739,"in the red","electronic","everybody's got it easy but me","the intelligence",7.5,0,6,2012,4221,81
"1063",16845,"beat records","electronic","in motion #1","the cinematic orchestra",6,0,6,2012,4221,1
"1064",16729,"warp","electronic","red night","the hundred in the hands",5,0,6,2012,4221,239
"1065",16822,"fool's gold","electronic","deep in the night ep","onra",6.7,0,6,2012,4221,27
"1066",16728,"v2","electronic","the national health","maximo park",5.8,0,6,2012,4221,109
"1067",16793,"woe to the septic heart","electronic","music for the quiet hour","shackleton",8,0,6,2012,4221,2
"1068",16623,"arts & crafts","electronic","language","zulu winter",4.9,0,6,2012,4221,70
"1069",16796,"saint marie","electronic","life has not finished with me yet","piano magic",4.5,0,6,2012,4221,2
"1070",16796,"second language","electronic","life has not finished with me yet","piano magic",4.5,0,6,2012,4221,2
"1071",16794,"editions mego","electronic","occlusions","keith fullerton whitman",6.7,0,6,2012,4221,51
"1072",16816,"mad decent","electronic","express yourself ep","diplo",7.6,0,6,2012,4221,30
"1073",16735,"record makers","electronic","my god is blue","sbastien tellier",7.1,0,6,2012,4221,11
"1074",16724,"sub pop","electronic","traps","jaill",6.8,0,6,2012,4221,337
"1075",16706,"domino","electronic","in our heads","hot chip",8,0,6,2012,4221,284
"1076",16673,"deek","electronic","love me oh please love me ep","bullion",6.8,0,6,2012,4221,1
"1077",16692,"hyperdub","electronic","quarantine","laurel halo",8,0,6,2012,4221,54
"1078",16703,"disques hives","electronic","lex hives","the hives",4.8,0,6,2012,4221,2
"1079",16705,"rough trade","electronic","radlands","mystery jets",5.4,0,6,2012,4221,145
"1080",16695,"pampa","electronic","aimlessness","dntel",5,0,6,2012,4221,8
"1081",16683,"hippos in tanks","electronic","lp","d'eon",6.4,0,6,2012,4221,28
"1082",16664,"important","electronic","reverberations: tape & electronic music 1961-1970","pauline oliveros",9,1,6,2012,4221,57
"1083",16777,"columbia","electronic","a joyful noise","gossip",5.9,0,6,2012,4221,242
"1084",16678,"clone","electronic","journey of the deep sea dweller ii","drexciya",8.6,1,5,2012,4221,5
"1085",16666,"universal","electronic","magic hour","scissor sisters",5.3,0,5,2012,4221,117
"1086",16666,"polydor","electronic","magic hour","scissor sisters",5.3,0,5,2012,4221,58
"1087",16666,"casablanca","electronic","magic hour","scissor sisters",5.3,0,5,2012,4221,9
"1088",16665,"ninja tune","electronic","time team","slugabed",6.8,0,5,2012,4221,132
"1089",16768,"night slugs","electronic","classical curves","jam city",7.3,0,5,2012,4221,15
"1090",16636,"universal","electronic","words and music by saint etienne","saint etienne",7.8,0,5,2012,4221,117
"1091",16652,"ministry of sound","electronic","masterpiece","andrew weatherall",7.8,0,5,2012,4221,5
"1092",16654,"wichita","electronic","unpatterns","simian mobile disco",6.2,0,5,2012,4221,47
"1093",16669,"greco-roman","electronic","sunburn ep","baio",7.2,0,5,2012,4221,3
"1094",16624,"hotflush","electronic","majenta","jimmy edgar",5.2,0,5,2012,4221,16
"1095",16608,"warp","electronic","ufabulum","squarepusher",6.3,0,5,2012,4221,239
"1096",16619,"hardly art","electronic","dismania","k-holes",7.1,0,5,2012,4221,57
"1097",16600,"invada","electronic","drokk: music inspired by mega-city one","geoff barrow, ben salisbury",6.7,0,5,2012,4221,9
"1098",16578,"r&s","electronic","galaxy garden","lone",8.2,0,5,2012,4221,23
"1099",16593,"kranky","electronic","oh holy molar","felix",7.3,0,5,2012,4221,170
"1100",16580,"night slugs","electronic","club rez ep","girl unit",7.5,0,5,2012,4221,15
"1101",16582,"circus company","electronic","heirlooms","dave aju",8,0,5,2012,4221,3
"1102",16576,"polydor","electronic","world, you need a change of mind","kindness",6.4,0,5,2012,4221,58
"1103",16576,"female energy","electronic","world, you need a change of mind","kindness",6.4,0,5,2012,4221,4
"1104",16565,"paper bag","electronic","exercises ep","cfcf",8,0,5,2012,4221,73
"1105",16565,"dummy","electronic","exercises ep","cfcf",8,0,5,2012,4221,1
"1106",16573,"muti music","electronic","loot","filastine",7,0,5,2012,4221,1
"1107",16550,"mexican summer","electronic","light asylum","light asylum",6.1,0,4,2012,4221,66
"1108",16559,"bark and hiss","electronic","concatenating fields","trouble books",7.2,0,4,2012,4221,4
"1109",16548,"kompakt","electronic","mohn","mohn",7,0,4,2012,4221,83
"1110",16544,"honest jon's","electronic","r.i.p.","actress",8.5,1,4,2012,4221,22
"1111",16520,"carpark","electronic","june 2009","toro y moi",6,0,4,2012,4221,67
"1112",16526,"frenchkiss","electronic","candy salad","suckers",6.7,0,4,2012,4221,64
"1113",16529,"the end","electronic","this machine","the dandy warhols",5.1,0,4,2012,4221,24
"1114",16521,"well rounded","electronic","everything ep","xxxy",7.7,0,4,2012,4221,1
"1115",16498,"bbc","electronic","essential mix","rustie",8.1,0,4,2012,4221,1
"1116",16519,"anti-","electronic","2 rmx","grinderman",6,0,4,2012,4221,115
"1117",16513,"rvng intl.","electronic","icon give thank","the congos, sun araw, m. geddes gengras",8.1,0,4,2012,4221,46
"1118",16506,"liberation technologies","electronic","spring ep","king felix",8,0,4,2012,4221,3
"1119",16496,"acphale","electronic","ruin 3","elite gymnastics",7.2,0,4,2012,4221,11
"1120",16493,"yellowelectric","electronic","violet replacement","grouper",6.8,0,4,2012,4221,5
"1121",16481,"glassnote","electronic","time capsules ii","oberhofer",5,0,4,2012,4221,26
"1122",16462,"tri angle","electronic","our love is hurting us ep","ooooo",5.7,0,4,2012,4221,32
"1123",16477,"downtown","electronic","songs","rusko",6.7,0,4,2012,4221,53
"1124",16477,"mad decent","electronic","songs","rusko",6.7,0,4,2012,4221,30
"1125",16463,"50 weapons","electronic","transistor rhythm","addison groove",7.3,0,4,2012,4221,6
"1126",16469,"parlophone","electronic","a+e","graham coxon",6.7,0,4,2012,4221,60
"1127",16468,"warp","electronic","iradelphic","clark",5.8,0,4,2012,4221,239
"1128",16458,"acp","electronic","wonky","orbital",7.5,0,4,2012,4221,1
"1129",16465,"fat cat","electronic","other peoples problems","breton",4.9,0,4,2012,4221,109
"1130",16452,"italians do it better","electronic","kill for love","chromatics",8.7,1,4,2012,4221,14
"1131",16433,"temporary residence","electronic","zammuto","zammuto",8,0,3,2012,4221,121
"1132",16415,"elestial sound","electronic","hundred waters","hundred waters",8.1,0,3,2012,4221,2
"1133",16445,"downtown","electronic","happy to you","miike snow",5.8,0,3,2012,4221,53
"1134",16445,"universal republic","electronic","happy to you","miike snow",5.8,0,3,2012,4221,19
"1135",16431,"mute","electronic","transverse","carter tutti void",7.5,0,3,2012,4221,240
"1136",16424,"astralwerks","electronic","don't think","the chemical brothers",8.2,0,3,2012,4221,195
"1137",16406,"true panther","electronic","mixed emotions","tanlines",7.1,0,3,2012,4221,40
"1138",16429,"de stijl","electronic","earth","black to comm",7.6,0,3,2012,4221,17
"1139",16357,"prologue","electronic","voices from the lake","voices from the lake",8.2,0,3,2012,4221,1
"1140",16423,"bluroc","electronic","blu tops ep","cam'ron, vado, mckenzie eddy",4.2,0,3,2012,4221,7
"1141",16420,"kranky","electronic","foreign body","mirrorring",7.9,0,3,2012,4221,170
"1142",16395,"underwater peoples","electronic","canto arquiplago","dolphins into the future",5.7,0,3,2012,4221,22
"1143",16404,"lanark","electronic","yesterday was lived and lost","new build",7.7,0,3,2012,4221,2
"1144",16398,"hippos in tanks","electronic","everyday grace","white car",6.8,0,3,2012,4221,28
"1145",16377,"hyperdub","electronic","pretty ugly","dva",6.4,0,3,2012,4221,54
"1146",16385,"tummy touch","electronic","form & control","the phenomenal handclap band",4.2,0,3,2012,4221,4
"1147",16381,"100% silk","electronic","kingdoms","fort romeau",7.5,0,3,2012,4221,9
"1148",16382,"sub pop","electronic","father creeper","spoek mathambo",5.7,0,3,2012,4221,337
"1149",16383,"mad dragon","electronic","limo","pretty good dance moves",4.7,0,3,2012,4221,1
"1150",16383,"township","electronic","limo","pretty good dance moves",4.7,0,3,2012,4221,1
"1151",16376,"leaving","electronic","jewelry","matthewdavid",6.7,0,3,2012,4221,16
"1152",16370,"mammoth cave recording co.","electronic","spaced out","ketamines",7,0,3,2012,4221,3
"1153",16370,"southpaw","electronic","spaced out","ketamines",7,0,3,2012,4221,2
"1154",16369,"mute","electronic","ssss","vcmg",6.5,0,3,2012,4221,240
"1155",16311,"tbd","electronic","milk famous","white rabbits",5.6,0,3,2012,4221,9
"1156",16311,"white iris","electronic","milk famous","white rabbits",5.6,0,3,2012,4221,2
"1157",16354,"v2","electronic","king con","alex winston",7.4,0,3,2012,4221,109
"1158",16354,"cooperative","electronic","king con","alex winston",7.4,0,3,2012,4221,18
"1159",16347,"secretly canadian","electronic","one second of love","nite jewel",7.1,0,3,2012,4221,149
"1160",16308,"ghost box","electronic","the belbury tales","belbury poly",7.2,0,3,2012,4221,5
"1161",16352,"rvng intl.","electronic","ekstasis","julia holter",8.6,1,3,2012,4221,46
"1162",16341,"hotflush","electronic","personality","scuba",8.1,0,3,2012,4221,16
"1163",16334,"columbia","electronic","sounds from nowheresville","the ting tings",1.8,0,3,2012,4221,242
"1164",16338,"brownswood","electronic","the keychain collection","gang colours",7,0,2,2012,4221,3
"1165",16329,"brainfeeder","electronic","when you're gone ep","lapalux",7.4,0,2,2012,4221,28
"1166",16326,"sub pop","electronic","the slideshow effect","memoryhouse",6.6,0,2,2012,4221,337
"1167",16332,"virgin","electronic","a victim of stars: 1982-2012","david sylvian",8.2,0,2,2012,4221,149
"1168",16331,"monkeytown","electronic","parastrophics","mouse on mars",8.2,0,2,2012,4221,15
"1169",16325,"bureau b","electronic","underrated silence","ulrich schnauss, mark peters",5,0,2,2012,4221,22
"1170",16313,"hardly art","electronic","hairdresser blues","hunx",7.2,0,2,2012,4221,57
"1171",16315,"editions mego","electronic","generators","keith fullerton whitman",7.5,0,2,2012,4221,51
"1172",16272,"dirtnap","electronic","meltdown","mind spiders",7.7,0,2,2012,4221,13
"1173",16256,"planet mu","electronic","hive mind","ital",8,0,2,2012,4221,37
"1174",16292,"hyperdub","electronic","kindred ep","burial",8.7,1,2,2012,4221,54
"1175",16288,"type","electronic","biokinetics","porter ricks",8.5,1,2,2012,4221,21
"1176",16279,"fiction","electronic","given to the wild","the maccabees",4,0,2,2012,4221,24
"1177",16273,"kompakt","electronic","hotel amour","terranova",6,0,2,2012,4221,83
"1178",16261,"mute","electronic","the singles","goldfrapp",8.4,0,2,2012,4221,240
"1179",16238,"smalltown supersound","electronic","six cups of rebel","lindstrm",4.5,0,2,2012,4221,60
"1180",16269,"ghostly","electronic","lineage","shigeto",6.8,0,2,2012,4221,84
"1181",16255,"astralwerks","electronic","le voyage dans la lune","air",5.7,0,2,2012,4221,195
"1182",16262,"young american","electronic","the oram tapes, vol. 1","daphne oram",7.4,0,2,2012,4221,3
"1183",16249,"permanent vacation","electronic","in","john talabot",8.5,1,2,2012,4221,4
"1184",16242,"ghostly","electronic","planet high school","mux mool",6.7,0,2,2012,4221,84
"1185",16246,"duke","electronic","instrumental university","araabmuzik",6.4,0,2,2012,4221,3
"1186",16230,"rvng intl.","electronic","blondes","blondes",7.5,0,2,2012,4221,46
"1187",16231,"dfa","electronic","clay class","prinzhorn dance school",7,0,2,2012,4221,89
"1188",16236,"thrill jockey","electronic","i love you","jason urick",7.9,0,2,2012,4221,320
"1189",16232,"m=maximal","electronic","probably love","o f f love",2.9,0,2,2012,4221,2
"1190",16234,"cooking vinyl","electronic","anthology: 1992 to 2012","underworld",7,0,1,2012,4221,34
"1191",16208,"secretly canadian","electronic","strange weekend","porcelain raft",7.4,0,1,2012,4221,149
"1192",16219,"friends of friends","electronic","vacation ep","shlohmo",7.5,0,1,2012,4221,14
"1193",16224,"dfa","electronic","be strong","the 2 bears",7.3,0,1,2012,4221,89
"1194",16224,"southern fried","electronic","be strong","the 2 bears",7.3,0,1,2012,4221,4
"1195",16220,"history always favours the winners","electronic","patience (after sebald)","the caretaker",8,0,1,2012,4221,9
"1196",16218,"warp","electronic","u&i","leila",6.2,0,1,2012,4221,239
"1197",16212,"rough trade","electronic","america give up","howler",6,0,1,2012,4221,145
"1198",16207,"vase","electronic","concealer ep","jacques greene",6.7,0,1,2012,4221,3
"1199",16202,"munster","electronic","file under sacred music: early singles 1978-1981","the cramps",8,0,1,2012,4221,4
"1200",16187,"barsuk","electronic","the stars are indifferent to astronomy","nada surf",4.4,0,1,2012,4221,84
"1201",16187,"city slang","electronic","the stars are indifferent to astronomy","nada surf",4.4,0,1,2012,4221,42
"1202",16196,"luckyme","electronic","sxlnd ep","machinedrum",6.9,0,1,2012,4221,6
"1203",16193,"rune grammofon","electronic","unemployed","alog",7.9,0,1,2012,4221,44
"1204",16184,"ninja tune","electronic","back on time","plug",6.5,0,1,2012,4221,132
"1205",16194,"ghostly","electronic","headcage ep","matthew dear",6.8,0,1,2012,4221,84
"1206",16192,"self-released","electronic","dimensional rip 7: thee physical remixes","pictureplane",5,0,1,2012,4221,475
"1207",16185,"group tightener","electronic","dark matters","expensive looks",6.3,0,1,2012,4221,1
"1208",16173,"smalltown supersound","electronic","it's the arps","todd terje",7.6,0,1,2012,4221,60
"1209",16173,"olsen","electronic","it's the arps","todd terje",7.6,0,1,2012,4221,4
"1210",16167,"friends of friends","electronic","natural traits","ernest gonzales",7.4,0,1,2012,4221,14
"1211",16175,"clone","electronic","journey of the deep sea dweller i","drexciya",8.7,1,1,2012,4221,5
"1212",16127,"fabric","electronic","fabriclive 61","pinch",7.5,0,1,2012,4221,47
"1213",16159,"jukboxr","electronic","five years with the sun ep","arrange",7.2,0,1,2012,4221,2
"1214",16138,"shitkatapult","electronic","ovaldna","oval",8.3,1,1,2012,4221,7
"1215",16154,"eglo","electronic","shadows ep","floating points",7.2,0,1,2012,4221,3
"1216",16163,"modern love","electronic","elemental parts 1 & 2","demdike stare",7.9,0,1,2012,4221,11
