"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"302",13608,"ecstatic peace","folk/country","barn nova","mv & ee",6.3,0,10,2009,735,39
"303",13593,"asthmatic kitty","folk/country","the bqe","sufjan stevens",7.4,0,10,2009,735,74
"304",13591,"k","folk/country","zebra","karl blau",7.2,0,10,2009,735,98
"305",13514,"borne","folk/country","good morning jokers","mi and l'au",6.6,0,10,2009,735,1
"306",13129,"shout! factory","folk/country","walking on a wire: richard thompson (1968-2009)","richard thompson",7.7,0,8,2009,735,20
"307",13127,"fat cat","folk/country","posthumous success","tom brosseau",7,0,8,2009,735,109
"308",13295,"jagjaguwar","folk/country","infinite light","lightning dust",8,0,8,2009,735,177
"309",13335,"xl","folk/country","blue roses","blue roses",7.8,0,7,2009,735,134
"310",13148,"","folk/country","winter hill","miss derringer",7.7,0,7,2009,735,NA
"311",13278,"independiente","folk/country","radio wars","howling bells",6.1,0,7,2009,735,8
"312",13221,"fat cat","folk/country","sacred psalms","our brother the native",4.7,0,7,2009,735,109
"313",13318,"sugar hill","folk/country","the stars are out","sarah borges and the broken singles",5.9,0,7,2009,735,4
"314",13175,"autumn tone","folk/country","my son's home","the roadside graves",7,0,7,2009,735,2
"315",13178,"sub pop","folk/country","life on earth","tiny vipers",7.8,0,7,2009,735,337
"316",13110,"drag city","folk/country","spoils","alasdair roberts",8,0,6,2009,735,301
"317",13197,"drag city","folk/country","larry jon wilson","larry jon wilson",7.6,0,6,2009,735,301
"318",12972,"young god","folk/country","the glass bead game","james blackshaw",7.2,0,5,2009,735,37
"319",13041,"sub pop","folk/country","around the well","iron & wine",7.3,0,5,2009,735,337
"320",12943,"leaf","folk/country","the snake","wildbirds & peacedrums",8.3,0,5,2009,735,46
"321",12992,"merge","folk/country","outer south","conor oberst and the mystic valley band",4.9,0,5,2009,735,275
"322",12901,"three lobed","folk/country","the black dirt sessions","jack rose",7.2,0,4,2009,735,27
"323",12879,"black hen","folk/country","winter hours","the deep dark woods",7.3,0,4,2009,735,1
"324",12757,"midwich","folk/country","old stories","nancy wallace",6.8,0,4,2009,735,1
"325",12868,"team love","folk/country","the last laugh","joker's daughter",7.3,0,4,2009,735,36
"326",12800,"dicristina","folk/country","laughing boy","matteah baim",7.2,0,4,2009,735,9
"327",12867,"burnt toast vinyl","folk/country","baby","bosque brown",4.6,0,4,2009,735,5
"328",12859,"drag city","folk/country","beware","bonnie prince billy",7.9,0,3,2009,735,301
"329",12747,"4ad","folk/country","rockwell","anni rossi",8,0,3,2009,735,139
"330",12823,"xl","folk/country","elvis perkins in dearland","elvis perkins in dearland",6.7,0,3,2009,735,134
"331",12742,"collector's choice","folk/country","the tiffany transcriptions","bob wills and his texas playboys",8.9,0,3,2009,735,3
"332",12816,"hush","folk/country","beasts of seasons","laura gibson",7.2,0,3,2009,735,22
"333",12737,"dicristina","folk/country","drone trailer","mv & ee",5.8,0,3,2009,735,9
"334",12813,"kemado","folk/country","little hells","marissa nadler",8.3,0,3,2009,735,38
"335",12751,"manimal vinyl","folk/country","frontier","rio en medio",7.2,0,3,2009,735,6
"336",12729,"anti-","folk/country","middle cyclone","neko case",7.9,0,3,2009,735,115
"337",12699,"kanine","folk/country","jean on jean","jean on jean",6.7,0,2,2009,735,49
"338",12626,"humminbird","folk/country","i don't know where i'm going but i'm on my way","murry hammond",7.7,0,2,2009,735,1
"339",12683,"lightning rod","folk/country","jason isbell and the 400 unit","jason isbell and the 400 unit",7.4,0,2,2009,735,2
"340",12580,"young god","folk/country","parplar","larkin grimm",5.2,0,2,2009,735,37
"341",12586,"everloving","folk/country","an invitation","van dyke parks, inara george",7.5,0,1,2009,735,6
"342",12578,"kranky","folk/country","how shadows chase the balance","boduf songs",7.6,0,1,2009,735,170
"343",12588,"sub pop","folk/country","stray age","daniel martin moore",5.7,0,1,2009,735,337
"344",12513,"cheap lullaby","folk/country","changing of the seasons","ane brun",5.2,0,12,2008,735,3
"345",12481,"asthmatic kitty","folk/country","ropechain","grampall jookabox",5.4,0,12,2008,735,74
"346",12426,"domino","folk/country","parallax error beheads you","max tundra",8.5,0,11,2008,735,284
"347",12404,"k","folk/country","nature's got away","karl blau",7.7,0,11,2008,735,98
"348",12393,"metal blade","folk/country","twilight of the thunder god","amon amarth",7.7,0,11,2008,735,23
"349",12409,"vapor","folk/country","surfing","megapuss",5.9,0,11,2008,735,7
"350",12382,"ba da bing!","folk/country","the inbetween","essie jain",6.9,0,11,2008,735,34
"351",12372,"western vinyl","folk/country","fortune","callers",7.8,0,10,2008,735,52
"352",12331,"columbia","folk/country","johnny cash at folsom prison: legacy edition","johnny cash",9.7,0,10,2008,735,242
"353",12308,"transdreamer","folk/country","dirt don't hurt","holly golightly & the brokeoffs",7,0,10,2008,735,3
"354",12297,"domino","folk/country","un da","juana molina",7.5,0,10,2008,735,284
"355",12274,"united interests","folk/country","a picture of the three of us at the gate to the garden of eden","these united states",4.2,0,10,2008,735,1
"356",12254,"warm","folk/country","outside our gates","liz durrett",7.2,0,10,2008,735,12
"357",12222,"rare book room","folk/country","necima","lia ices",7.4,0,9,2008,735,10
"358",12228,"thrill jockey","folk/country","the mighty ship","angela desveaux",6.8,0,9,2008,735,320
"359",12206,"almost gold","folk/country","exit","shugo tokumaru",8,0,9,2008,735,14
"360",12164,"language of stone","folk/country","seven lucky plays, or how to fix songs for a broken heart","ilya monosov",4.8,0,9,2008,735,6
"361",12164,"ilya monosov","folk/country","seven lucky plays, or how to fix songs for a broken heart","ilya monosov",4.8,0,9,2008,735,1
"362",12146,"ryko","folk/country","waiting in vain","james jackson toth",4.1,0,9,2008,735,41
"363",12108,"carpark","folk/country","why is bear billowing?","lesser gonzalez alvarez",6.7,0,8,2008,735,67
"364",12098,"sub pop","folk/country","nothing is precious enough for us","death vessel",7.4,0,8,2008,735,337
"365",12045,"marriage","folk/country","wars and tornadoes","drakkar sauna",6.5,0,8,2008,735,12
"366",12038,"child of microtones","folk/country","kissing the contemporary bliss","dredd foole",7.4,0,7,2008,735,1
"367",11914,"afternoon","folk/country","big star","haley bonar",7.1,0,7,2008,735,5
"368",12021,"secretly canadian","folk/country","a certain feeling","bodies of water",7.9,0,7,2008,735,149
"369",12009,"delmore","folk/country","green rocky road","karen dalton",8,0,7,2008,735,3
"370",11996,"5440' or fight!","folk/country","everyone is crying out to me, beware","alina simone",7.4,0,7,2008,735,4
"371",11974,"agoo","folk/country","verbs","au",6.8,0,7,2008,735,1
"372",11997,"durtro","folk/country","the fox's wedding","sharron kraus",7.7,0,7,2008,735,6
"373",11962,"david karsten daniels","folk/country","fear of flying","david karsten daniels",5.9,0,7,2008,735,1
"374",11956,"tall firs","folk/country","too old to die young","tall firs",5.8,0,7,2008,735,1
"375",11957,"saddle creek","folk/country","someone else's deja vu","son, ambulance",5.4,0,7,2008,735,98
"376",11932,"vanguard","folk/country","fire songs","the watson twins",4.6,0,6,2008,735,9
"377",11930,"vhf","folk/country","fern knight","fern knight",7.1,0,6,2008,735,19
"378",11926,"misra","folk/country","dual hawks","south san gabriel",6.9,0,6,2008,735,46
"379",11688,"neurot","folk/country","the wake","scott kelly",6.5,0,6,2008,735,25
"380",11915,"tompkins square","folk/country","litany of echoes","james blackshaw",8.3,0,6,2008,735,29
"381",11555,"fonal","folk/country","laulu laakson kukista","paavoharju",8.3,0,6,2008,735,21
"382",11558,"absolutely kosher","folk/country","huggable dust","okay",6.5,0,6,2008,735,54
"383",11472,"leaf","folk/country","heartcore","wildbirds & peacedrums",8,0,6,2008,735,46
"384",11523,"team love","folk/country","sun down","nik freitas",5.8,0,6,2008,735,36
"385",11549,"drag city","folk/country","lie down in the light","bonnie prince billy",8.7,1,5,2008,735,301
"386",11487,"v2","folk/country","sunday at devil dirt","isobel campbell & mark lanegan",6.3,0,5,2008,735,109
"387",11470,"yep roc","folk/country","the evangelist","robert forster",7.6,0,5,2008,735,87
"388",11424,"language of stone","folk/country","what i want from you is sweet","orion rigel dommisse",6.4,0,5,2008,735,6
"389",11359,"gravitation","folk/country","shallow grave","the tallest man on earth",8.3,0,5,2008,735,1
"390",11425,"whistler","folk/country","am","karl blau",7.8,0,4,2008,735,1
"391",11354,"realworld","folk/country","ishumar","toumast",8,0,4,2008,735,8
"392",11354,"ryko","folk/country","ishumar","toumast",8,0,4,2008,735,41
"393",11354,"village vert","folk/country","ishumar","toumast",8,0,4,2008,735,3
"394",11281,"world circuit","folk/country","the mande variations","toumani diabat",8.3,0,4,2008,735,15
"395",11672,"caldo verde","folk/country","april","sun kil moon",8.3,0,4,2008,735,32
"396",11236,"yep roc","folk/country","iv","chatham county line",7.4,0,3,2008,735,87
"397",11216,"empyrean","folk/country","the imagination stage","eric matthews",5.1,0,3,2008,735,8
"398",11157,"acuarela","folk/country","david thomas broughton vs. 7 hertz","david thomas broughton, 7 hertz",7.1,0,2,2008,735,22
"399",11191,"columbia","folk/country","the best of the johnny cash tv show, 1969-1971","johnny cash",7.5,0,2,2008,735,242
"400",11191,"legacy","folk/country","the best of the johnny cash tv show, 1969-1971","johnny cash",7.5,0,2,2008,735,57
"401",11120,"paw tracks","folk/country","black habit","rings",6.6,0,2,2008,735,46
"402",11084,"skybucket","folk/country","the lost one","barton carroll",7,0,2,2008,735,4
"403",11068,"fat cat","folk/country","gyllyng street","songs of green pheasant",7.4,0,1,2008,735,109
"404",10996,"mint","folk/country","nothing is free","carolyn mark",7.5,0,1,2008,735,16
"405",10991,"jagjaguwar","folk/country","little hours","spokane",6,0,1,2008,735,177
"406",10944,"locust","folk/country","nightly things","begushkin",7.3,0,12,2007,735,38
"407",10942,"fat cat","folk/country","cavalier","tom brosseau",4.7,0,12,2007,735,109
"408",10832,"delmore","folk/country","cotton eyed joe: the loop tapes - live in boulder - 1962","karen dalton",8,0,12,2007,735,3
"409",10897,"nettwerk","folk/country","catch the brass ring","ferraby lionheart",5.7,0,12,2007,735,42
"410",10916,"six degrees","folk/country","the london book of the dead","the real tuesday weld",6.2,0,12,2007,735,15
"411",10888,"5440' or fight!","folk/country","placelessness","alina simone",5.4,0,11,2007,735,4
"412",10934,"drag city","folk/country","ask forgiveness","bonnie prince billy",7.6,0,11,2007,735,301
"413",10860,"camera obscura","folk/country","to all dead sailors","christian kiefer",7.5,0,11,2007,735,4
"414",10895,"island","folk/country","fruit tree","nick drake",8.1,0,11,2007,735,94
"415",11628,"mint","folk/country","the virginian","neko case",7.3,0,11,2007,735,16
"416",10644,"varese saraband","folk/country","jack of diamonds","john phillips",3,0,10,2007,735,1
"417",10741,"gnomonsong","folk/country","carrion ep","jana hunter",6.9,0,10,2007,735,14
"418",10741,"woodsist","folk/country","carrion ep","jana hunter",6.9,0,10,2007,735,41
"419",10719,"anti-","folk/country","the scene of the crime","bettye lavette",7.7,0,10,2007,735,115
"420",10651,"00:02:59","folk/country","age old hunger","christopher denny",7.4,0,10,2007,735,1
"421",10691,"sub pop","folk/country","the shepherd's dog","iron & wine",8.6,1,9,2007,735,337
"422",10663,"social registry","folk/country","gueen's head","christy & emily",6.2,0,9,2007,735,48
"423",10687,"xl","folk/country","smokey rolls down thunder canyon","devendra banhart",6.5,0,9,2007,735,134
"424",10657,"polyvinyl","folk/country","whore luck","picastro",7,0,9,2007,735,135
"425",10584,"ember","folk/country","bobby bare sings lullabys, legends & lies (and more)","bobby bare",7.8,0,9,2007,735,1
"426",10581,"sub pop","folk/country","hands across the void","tiny vipers",7.4,0,9,2007,735,337
"427",10523,"undertow","folk/country","dogs & donkeys","christian kiefer",7.7,0,8,2007,735,4
"428",10464,"thousand tongues","folk/country","ears will pop & eyes will blink","bodies of water",8.2,0,8,2007,735,2
"429",10496,"zoe","folk/country","low country suite","king wilkie",6.2,0,8,2007,735,16
"430",10496,"rounder","folk/country","low country suite","king wilkie",6.2,0,8,2007,735,24
"431",10426,"dicristina","folk/country","death of the sun","matteah baim",5.5,0,7,2007,735,9
"432",10430,"marriage","folk/country","dance positive","karl blau",7.1,0,7,2007,735,12
"433",10391,"tsunami","folk/country","family tree","nick drake",7.1,0,7,2007,735,1
"434",10383,"aagoo","folk/country","au","au",7.7,0,7,2007,735,3
"435",10383,"oedipus","folk/country","au","au",7.7,0,7,2007,735,1
"436",10287,"tompkins square","folk/country","the cloud of unknowing","james blackshaw",8.7,0,7,2007,735,29
"437",10356,"beggars banquet","folk/country","intermission: the best of the solo recordings 1990-1997","robert forster, grant mclennan",8.5,0,6,2007,735,45
"438",10278,"jagjaguwar","folk/country","lightning dust","lightning dust",7.2,0,6,2007,735,177
"439",10283,"hyena","folk/country","bad blood in the city: the piety street sessions","james blood ulmer",7.6,0,6,2007,735,3
"440",10276,"stereolaffs","folk/country","the art of the slap","scharpling & wurster",8.5,0,6,2007,735,2
"441",10253,"drag city","folk/country","dear companion","meg baird",7.8,0,5,2007,735,301
"442",10245,"important","folk/country","poste e telegrafi","alessandro stefana",7.8,0,5,2007,735,57
"443",10224,"la socit expditionnaire","folk/country","blasts of holy birth","lewis & clarke",6.8,0,5,2007,735,2
"444",10214,"bloodshake","folk/country","the dead will walk, dear","the national lights",6.3,0,5,2007,735,1
"445",10202,"kill buffalo","folk/country","no one will know where you've been","the roadside graves",7.5,0,5,2007,735,1
"446",10187,"gnomonsong","folk/country","there's no home","jana hunter",8,0,5,2007,735,14
"447",10205,"badman","folk/country","we walked in song","the innocence mission",7.5,0,5,2007,735,30
"448",10158,"fat cat","folk/country","solace in sore hands","amandine",5.1,0,5,2007,735,109
"449",10169,"saddle creek","folk/country","lynn teeter flower","maria taylor",4.7,0,5,2007,735,98
"450",10129,"drag city","folk/country","joanna newsom & the ys street band ep","joanna newsom",8.7,1,4,2007,735,301
"451",10123,"ba da bing!","folk/country","we made this ourselves","essie jain",6.5,0,4,2007,735,34
"452",10122,"touch and go","folk/country","the adventures of ghosthorse and stillborn","cocorosie",2.3,0,4,2007,735,109
"453",10093,"hush","folk/country","pink in the sink","novi split",5.7,0,4,2007,735,22
"454",11900,"buddha","folk/country","coat of many colors","dolly parton",7,0,4,2007,735,1
"455",10092,"xl","folk/country","ash wednesday","elvis perkins in dearland, elvis perkins",7,0,4,2007,735,134
"456",10053,"dulc-i-tone","folk/country","human like a house","the finches",4.5,0,4,2007,735,1
"457",10043,"liberation music","folk/country","howling bells","howling bells",7.8,0,4,2007,735,3
"458",10014,"barsuk","folk/country","like love lust and the open halls of the soul","jesse sykes & the sweet hereafter",6.9,0,3,2007,735,84
"459",9979,"reflection","folk/country","what a beautiful place","catherine howe",7.6,0,3,2007,735,1
"460",9978,"gnomonsong","folk/country","the bride of dynamite","rio en medio",5.6,0,3,2007,735,14
"461",9958,"jetset","folk/country","ghosts of the great highway","sun kil moon",8,0,3,2007,735,33
"462",9955,"peacefrog","folk/country","songs iii: bird on the water","marissa nadler",8.1,0,3,2007,735,7
"463",9948,"birdman","folk/country","painted garden","greg ashley",6.5,0,3,2007,735,24
"464",9942,"camera obscura","folk/country","saunders hollow","tanakh",7.5,0,3,2007,735,4
"465",9934,"columbia","folk/country","ultimate gospel","johnny cash",6.3,0,2,2007,735,242
"466",9934,"legacy","folk/country","ultimate gospel","johnny cash",6.3,0,2,2007,735,57
"467",9902,"family vineyard","folk/country","daze on the mounts","dredd foole",7.2,0,2,2007,735,16
"468",9885,"fat cat","folk/country","sharp teeth","david karsten daniels",7.4,0,2,2007,735,109
"469",9886,"di cristina stair","folk/country","apron strings","the memory band",7.5,0,2,2007,735,1
"470",9877,"narnack","folk/country","paralyzed dance, tonight","women and children",7.2,0,2,2007,735,27
"471",9862,"ever","folk/country","sweet beliefs","cyann & ben",7.3,0,2,2007,735,3
"472",9856,"drag city","folk/country","the amber gatherers","alasdair roberts",5.9,0,2,2007,735,301
"473",9813,"plain","folk/country","find shelter","noah georgeson",6.8,0,1,2007,735,6
"474",9791,"chapter","folk/country","finally","kath bloom",7.8,0,1,2007,735,5
"475",9769,"exit stencil","folk/country","together with cats","blake miller",7.4,0,1,2007,735,2
"476",9755,"679","folk/country","silver & fire","m. craft",6.3,0,1,2007,735,18
"477",9748,"locust","folk/country","starless & bible black","starless & bible black",7.1,0,1,2007,735,38
"478",9745,"new west","folk/country","live from austin, tx: austin city limits","neko case",5.5,0,1,2007,735,26
"479",9648,"anti-","folk/country","i stand alone","ramblin' jack elliott",8,0,1,2007,735,115
"480",9709,"nettwerk","folk/country","funnel cloud","hem",6.1,0,12,2006,735,42
"481",9653,"table of the elements","folk/country","sea changes & coelacanths: a young persons guide to john fahey","john fahey",8.6,0,12,2006,735,20
"482",9701,"columbia","folk/country","legends of country music","bob wills and his texas playboys",9.4,0,12,2006,735,242
"483",9701,"legacy","folk/country","legends of country music","bob wills and his texas playboys",9.4,0,12,2006,735,57
"484",9690,"drag city","folk/country","dat rosa mel apibus","white magic",7.7,0,12,2006,735,301
"485",9695,"bpx1992","folk/country","cake or death","lee hazlewood",7.7,0,12,2006,735,1
"486",9659,"fat cat","folk/country","aerial days","songs of green pheasant",7.3,0,12,2006,735,109
"487",9644,"asthmatic kitty","folk/country","songs for christmas","sufjan stevens",7.5,0,11,2006,735,74
"488",9623,"light in the attic","folk/country","in my own time","karen dalton",9,0,11,2006,735,61
"489",9599,"capitol","folk/country","hag: the best of merle haggard","merle haggard",8.8,0,11,2006,735,150
"490",9595,"acuarela","folk/country","our worn shadow","manyfingers",7.8,0,11,2006,735,22
"491",9616,"drag city","folk/country","ys","joanna newsom",9.4,1,11,2006,735,301
"492",9618,"columbia legacy","folk/country","at san quentin [legacy edition]","johnny cash",7.7,0,11,2006,735,10
"493",9579,"the worker's institute","folk/country","lightness","peter and the wolf",7.8,0,11,2006,735,4
"494",9551,"thrill jockey","folk/country","wandering eyes","angela desveaux",5.7,0,10,2006,735,320
"495",9527,"drag city","folk/country","the black swan","bert jansch",7.9,0,10,2006,735,301
"496",9519,"tompkins square","folk/country","a raga for peter walker","james blackshaw, jack rose, peter walker, sharron kraus, shawn david mcmillen",7.4,0,10,2006,735,29
"497",9501,"soft abuse","folk/country","flying canyon","flying canyon",7.9,0,10,2006,735,15
"498",9491,"kranky","folk/country","lion devours the sun","boduf songs",7,0,10,2006,735,170
"499",9453,"sounds familyre","folk/country","mosaic","wovenhand",6.8,0,10,2006,735,17
"500",9390,"velour","folk/country","...until we felt red","kaki king",4.7,0,10,2006,735,3
"501",9419,"palace","folk/country","the letting go","bonnie prince billy",8.2,0,9,2006,735,7
"502",9419,"drag city","folk/country","the letting go","bonnie prince billy",8.2,0,9,2006,735,301
"503",9391,"empyrean","folk/country","foundation sounds","eric matthews",6.4,0,9,2006,735,8
"504",9332,"kill rock stars","folk/country","second attention","wooden wand and the sky high band",7.8,0,8,2006,735,129
"505",9268,"drag city","folk/country","the cursed sleep ep","bonnie prince billy",6.9,0,8,2006,735,301
"506",9270,"nonesuch","folk/country","savane","ali farka tour",8.1,0,8,2006,735,83
"507",9270,"world circuit","folk/country","savane","ali farka tour",8.1,0,8,2006,735,15
"508",9233,"yep roc","folk/country","speed of the whippoorwill","chatham county line",7.1,0,7,2006,735,87
"509",9222,"fat cat","folk/country","tooth & claw","our brother the native",5.6,0,7,2006,735,109
"510",9198,"cooking vinyl","folk/country","1,000 years of popular music","richard thompson",7.1,0,7,2006,735,34
"511",9176,"camera obscura","folk/country","czar nicholas is dead","christian kiefer",7.4,0,7,2006,735,4
"512",9195,"asthmatic kitty","folk/country","the avalanche","sufjan stevens",7.2,0,7,2006,735,74
"513",9156,"absolutely kosher","folk/country","hearts","the court & spark",5.3,0,7,2006,735,54
"514",9149,"unknown","folk/country","come into our house","nick castro and the young elders",7,0,7,2006,735,12
"515",9179,"lost highway","folk/country","american v: a hundred highways","johnny cash",7.8,0,7,2006,735,27
"516",9179,"american","folk/country","american v: a hundred highways","johnny cash",7.8,0,7,2006,735,14
"517",9068,"domino","folk/country","son","juana molina",7.8,0,6,2006,735,284
"518",9052,"columbia","folk/country","personal file","johnny cash",8.5,0,5,2006,735,242
"519",11875,"important","folk/country","macy's day bird / black with green leaves","diane cluck",6.1,0,5,2006,735,57
"520",1205,"v2","folk/country","a temporary dive","ane brun",7.7,0,5,2006,735,109
"521",8968,"k","folk/country","beneath waves","karl blau",7.6,0,5,2006,735,98
"522",9010,"pickled egg","folk/country","do the musiking","the big eyes family players",7.1,0,5,2006,735,3
"523",2598,"warm","folk/country","the mezzanine","liz durrett",5.6,0,5,2006,735,12
"524",4682,"roir","folk/country","gold brick","jon langford",5.7,0,4,2006,735,10
"525",5685,"young god","folk/country","mi and l'au","mi and l'au",7.3,0,4,2006,735,37
"526",7929,"alien8","folk/country","ardent fevers","tanakh",7.8,0,4,2006,735,55
"527",3364,"gnomonsong","folk/country","feathers","feathers",7.7,0,4,2006,735,14
"528",1834,"shout! factory","folk/country","out of the ashes","jessi colter",7,0,3,2006,735,20
"529",4609,"tompkins square","folk/country","the black dove","christian kiefer",7.4,0,3,2006,735,29
"530",11709,"important","folk/country","oh vanille/ova nil","diane cluck",5.7,0,3,2006,735,57
"531",1747,"v2","folk/country","ballad of the broken seas","isobel campbell & mark lanegan",7.2,0,3,2006,735,109
"532",1325,"epitaph","folk/country","fox confessor brings the flood","neko case",7.7,0,3,2006,735,52
"533",1325,"anti-","folk/country","fox confessor brings the flood","neko case",7.7,0,3,2006,735,115
"534",1197,"important","folk/country","o true believers","james blackshaw",7.7,0,3,2006,735,57
"535",4608,"little dog","folk/country","snow","curt kirkwood",7.2,0,2,2006,735,1
"536",11752,"capitol","folk/country","strangers/swinging doors and the bottle let me down","merle haggard",8.8,0,2,2006,735,150
"537",3995,"nettwerk","folk/country","no word from tom","hem",6.2,0,2,2006,735,42
"538",3995,"waveland","folk/country","no word from tom","hem",6.2,0,2,2006,735,4
"539",3689,"secret eye","folk/country","harpoon","larkin grimm",7.6,0,2,2006,735,6
"540",705,"overcoat","folk/country","the brave and the bold","tortoise, bonnie prince billy",5.4,0,1,2006,735,21
"541",1193,"blue baby","folk/country","boduf songs","boduf songs",7,0,1,2006,735,1
"542",1192,"plug research","folk/country","the complete guide to insufficiency","david thomas broughton",8.4,0,1,2006,735,38
"543",1192,"birdwar","folk/country","the complete guide to insufficiency","david thomas broughton",8.4,0,1,2006,735,1
"544",3226,"drag city","folk/country","it's a game","edith frost",5.8,0,1,2006,735,301
"545",493,"fat cat","folk/country","this is where our hearts collide","amandine",7.6,0,12,2005,735,109
"546",8271,"compare notes","folk/country","l.s.t.","shugo tokumaru",7,0,12,2005,735,2
"547",4603,"table of the elements","folk/country","february","jonathan kane",7.4,0,12,2005,735,20
"548",2632,"north east indie","folk/country","stay close","death vessel",7.2,0,11,2005,735,6
"549",7723,"caldo verde","folk/country","tiny cities","sun kil moon",3,0,11,2005,735,32
"550",4026,"gnomonsong","folk/country","blank unstaring heirs of doom","jana hunter",7.7,0,11,2005,735,14
"551",7836,"fat cat","folk/country","songs of green pheasant","songs of green pheasant",7.3,0,11,2005,735,109
"552",704,"sea note","folk/country","summer in the southeast","bonnie prince billy",7.1,0,11,2005,735,2
"553",6952,"vhf","folk/country","kensington blues","jack rose",8,0,11,2005,735,19
"554",4349,"asthmatic kitty","folk/country","liz janes & create(!)","liz janes",7.2,0,10,2005,735,74
"555",8027,"cooking vinyl","folk/country","front parlour ballads","richard thompson",7.7,0,10,2005,735,34
"556",3700,"nettwerk","folk/country","love what you do","hackensaw boys",6.9,0,10,2005,735,42
"557",1757,"touch and go","folk/country","noah's ark","cocorosie",3.4,0,9,2005,735,109
"558",1029,"matador","folk/country","a ass pocket of whiskey","r.l. burnside",7.7,0,9,2005,735,231
"559",6583,"fonal","folk/country","yh hmr","paavoharju",7.8,0,9,2005,735,21
"560",4129,"overcoat","folk/country","in the reins ep","calexico, iron & wine",8.5,0,9,2005,735,21
"561",6704,"six degrees","folk/country","the return of the clerkenwell kid","the real tuesday weld",6.9,0,9,2005,735,15
"562",553,"xl","folk/country","cripple crow","devendra banhart",8.4,1,9,2005,735,134
"563",11659,"","folk/country","devendra banhart/ jana hunter","devendra banhart, jana hunter",7,0,9,2005,735,NA
"564",1817,"columbia","folk/country","keep on the sunny side: june carter cash-- her life in music","june carter cash",7.7,0,9,2005,735,242
"565",1817,"legacy","folk/country","keep on the sunny side: june carter cash-- her life in music","june carter cash",7.7,0,9,2005,735,57
"566",5163,"saddle creek","folk/country","bushido karaoke","mayday",7.5,0,8,2005,735,98
"567",5918,"astralwerks","folk/country","holes in the valley","nations by the river",5.4,0,8,2005,735,195
"568",1333,"columbia","folk/country","the legend","johnny cash",9,0,8,2005,735,242
"569",2931,"planet ","folk/country","pro agonist","exile",6.9,0,7,2005,735,16
"570",7815,"misra","folk/country","the view from the floor","slow dazzle",5.8,0,7,2005,735,46
"571",7514,"asthmatic kitty","folk/country","illinois","sufjan stevens",9.2,1,7,2005,735,74
"572",4947,"darla","folk/country","dark end road","lowlights",7.7,0,6,2005,735,50
"573",8026,"new west","folk/country","live from austin tx","richard thompson",7.6,0,6,2005,735,26
"574",8290,"saddle creek","folk/country","11:11","maria taylor",6.2,0,6,2005,735,98
"575",5908,"eclipse","folk/country","the saga of mayflower may","marissa nadler",7.8,0,5,2005,735,9
"576",1806,"yep roc","folk/country","route 23","chatham county line",7.3,0,5,2005,735,87
"577",6570,"polyvinyl","folk/country","metal cares","picastro",7.5,0,5,2005,735,135
"578",6111,"essay","folk/country","trans balkan express","omfo",3.9,0,4,2005,735,4
"579",11797,"absolutely kosher","folk/country","low road","okay",7.7,0,4,2005,735,54
"580",7809,"misra","folk/country","the carlton chronicles: not until the operation's through","south san gabriel",6,0,4,2005,735,46
"581",4255,"bloodshot","folk/country","rivers roll on by","jim and jennie and the pinetops",7.3,0,4,2005,735,29
"582",7807,"fractured discs","folk/country","prettier in the dark ep","alina simone",7.2,0,4,2005,735,1
"583",4982,"soft abuse","folk/country","as upon the road thereto","langtry",7.1,0,3,2005,735,15
"584",8092,"plug research","folk/country","manzanita","mia doi todd",6.9,0,3,2005,735,38
"585",2599,"warm","folk/country","husk","liz durrett",5.4,0,3,2005,735,12
"586",4128,"sub pop","folk/country","woman king ep","iron & wine",8.5,0,2,2005,735,337
"587",2947,"water","folk/country","the great santa barbara oil slick","john fahey",8.2,0,2,2005,735,4
"588",205,"temporary residence","folk/country","joji","the anomoanon",7.9,0,2,2005,735,121
"589",3994,"rounder","folk/country","eveningland","hem",8.1,0,1,2005,735,24
"590",3994,"waveland","folk/country","eveningland","hem",8.1,0,1,2005,735,4
"591",8603,"ba da bing!","folk/country","blood is trouble","greg weeks",8,0,1,2005,735,34
"592",5907,"eclipse","folk/country","ballads of living and dying","marissa nadler",8,0,12,2004,735,9
"593",6559,"baryon","folk/country","tell it to the dust","anders parker",7.7,0,12,2004,735,1
"594",8761,"sounds familyre","folk/country","consider the birds","wovenhand",8.5,0,11,2004,735,17
"595",2446,"island","folk/country","a treasury","nick drake",3.3,0,11,2004,735,94
"596",7928,"alien8","folk/country","tanakh","tanakh",7.6,0,11,2004,735,55
"597",4348,"asthmatic kitty","folk/country","poison & snakes","liz janes",6,0,11,2004,735,74
"598",1324,"anti-","folk/country","the tigers have spoken","neko case",7.6,0,11,2004,735,115
"599",7708,"in music we trust","folk/country","matt sharp","matt sharp",6.3,0,10,2004,735,4
"600",1637,"absolutely kosher","folk/country","witch season","the court & spark",7.8,0,10,2004,735,54
"601",3225,"comfort stand","folk/country","demos","edith frost",7.9,0,10,2004,735,2
"602",7327,"saddle creek","folk/country","key","son ambulance",7.5,0,10,2004,735,98
"603",1722,"locust","folk/country","happy like an autumn tree","cyann & ben",7.2,0,10,2004,735,38
"604",3993,"arena rock","folk/country","birds, beasts & flowers ep","the autumn defense, hem",6.8,0,10,2004,735,29
