"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"318",20807,"def jam","rap","living legend","gunplay",6.5,0,7,2015,1845,119
"319",20846,"spitdigital","rap","man plans god laughs","public enemy",6.2,0,7,2015,1845,1
"320",20827,"self-released","rap","cashinthebathroom ep","illfightyou",7.1,0,7,2015,1845,475
"321",20817,"mello music group","rap","time? astonishing!","kool keith, l'orange",6.8,0,7,2015,1845,13
"322",20810,"epic","rap","dirty sprite 2","future",8.4,1,7,2015,1845,74
"323",20810,"free bandz","rap","dirty sprite 2","future",8.4,1,7,2015,1845,7
"324",20745,"self-released","rap","cinco de money","ty money",7.8,0,7,2015,1845,475
"325",20774,"alc","rap","retarded alligator beats","the alchemist",6.7,0,7,2015,1845,1
"326",20795,"mello music group","rap","innocent country","quelle chris",6.9,0,7,2015,1845,13
"327",20772,"self-released","rap","summer mirage ep","chester watson",7,0,7,2015,1845,475
"328",20796,"self-released","rap","fwa","lil wayne",5.5,0,7,2015,1845,475
"329",20762,"duckdown","rap","lucky 7","statik selektah",5,0,7,2015,1845,17
"330",20762,"showoff","rap","lucky 7","statik selektah",5,0,7,2015,1845,3
"331",20751,"self-released","rap","houston 3 am","beatking",7,0,7,2015,1845,475
"332",20722,"linear labs","rap","twelve reasons to die ii","ghostface killah & adrian younge",7.2,0,7,2015,1845,2
"333",20778,"atlantic","rap","dreams worth more than money","meek mill",7.4,0,7,2015,1845,153
"334",20778,"maybach","rap","dreams worth more than money","meek mill",7.4,0,7,2015,1845,17
"335",20780,"last kings","rap","the gold album: 18th dynasty","tyga",3.9,0,7,2015,1845,1
"336",20768,"self-released","rap","the reach","boogie",7.2,0,6,2015,1845,475
"337",20750,"self-released","rap","x","lucki eck$",7.5,0,6,2015,1845,475
"338",20719,"def jam","rap","summertime '06","vince staples",8.8,1,6,2015,1845,119
"339",20733,"self-released","rap","o","london o'connor",7.8,0,6,2015,1845,475
"340",20690,"","rap","808s and dark grapes iii","main attrakionz",7.4,0,6,2015,1845,NA
"341",20574,"mello music group","rap","petestrumentals 2","pete rock",7,0,6,2015,1845,13
"342",20687,"glassnote","rap","bones","son lux",7.2,0,6,2015,1845,26
"343",20670,"atlantic","rap","touch down 2 cause hell","boosie badazz",7.4,0,6,2015,1845,153
"344",20670,"trill entertainment","rap","touch down 2 cause hell","boosie badazz",7.4,0,6,2015,1845,2
"345",20664,"self-released","rap","surf","donnie trumpet & the social experiment",8.3,1,6,2015,1845,475
"346",20659,"self-released","rap","murder for hire ep","kevin gates",7.1,0,6,2015,1845,475
"347",20564,"def jam","rap","remember my name","lil durk",5.6,0,6,2015,1845,119
"348",20661,"rca","rap","at.long.last.a$ap","a$ap rocky",7.8,0,5,2015,1845,107
"349",20633,"self-released","rap","king gucci","gucci mane",6.4,0,5,2015,1845,475
"350",20622,"strange music","rap","have a nice life","murs",6.3,0,5,2015,1845,1
"351",20561,"pavlov institute","rap","days with dr. yen lo","dr. yen lo",8,0,5,2015,1845,1
"352",20621,"coke boys","rap","casino life 2: brown bag legend","french montana",6.4,0,5,2015,1845,3
"353",20499,"self-released","rap","life of a hot boy 2: real trapper","bankroll fresh",6.4,0,5,2015,1845,475
"354",20435,"columbia","rap","bush","snoop dogg",6.5,0,5,2015,1845,242
"355",20510,"stones throw","rap","hud dreems","knxwledge",7.2,0,5,2015,1845,109
"356",20556,"self-released","rap","marauding in paradise","jazz cartier",7.3,0,5,2015,1845,475
"357",20502,"self-released","rap","almighty dp","chief keef",7.8,0,5,2015,1845,475
"358",20397,"mello music group","rap","the good fight","oddisee",7.3,0,5,2015,1845,13
"359",20536,"self-released","rap",".wav theory","towkio",6.2,0,4,2015,1845,475
"360",20531,"interscope","rap","love story","yelawolf",4.9,0,4,2015,1845,174
"361",20531,"shady","rap","love story","yelawolf",4.9,0,4,2015,1845,14
"362",20494,"self-released","rap","nutty world 2","sasha go hard",6.9,0,4,2015,1845,475
"363",20529,"atlantic","rap","barter 6","young thug",8.4,1,4,2015,1845,153
"364",20529,"300 entertainment","rap","barter 6","young thug",8.4,1,4,2015,1845,6
"365",20456,"mello music group","rap","the night took us in like family","jeremiah jae, l'orange",7.1,0,4,2015,1845,13
"366",20528,"goomba","rap","the float","roach gigz",6.8,0,4,2015,1845,2
"367",20493,"odd future","rap","cherry bomb","tyler, the creator",6.7,0,4,2015,1845,16
"368",20382,"metalface","rap","black bastards","kmd",8.4,1,4,2015,1845,4
"369",20380,"def jam","rap","crown ep","the-dream",6.4,0,4,2015,1845,119
"370",20473,"self-released","rap","drink more water 5","ilovemakonnen",6.7,0,4,2015,1845,475
"371",20406,"self-released","rap","lolou","rome fortune, ceej",6.2,0,4,2015,1845,475
"372",20466,"jet life","rap","pilot talk iii","curren$y",7.9,0,4,2015,1845,3
"373",20391,"big dada","rap","white men are black men too","young fathers",6.8,0,4,2015,1845,41
"374",20470,"self-released","rap","super saiyan vol. 2","sicko mobb",7.9,0,4,2015,1845,475
"375",20373,"emi","rap","ludaversal","ludacris",5.3,0,4,2015,1845,107
"376",20373,"def jam","rap","ludaversal","ludacris",5.3,0,4,2015,1845,119
"377",20425,"atlantic","rap","the album about nothing","wale",5.4,0,4,2015,1845,153
"378",20425,"maybach","rap","the album about nothing","wale",5.4,0,4,2015,1845,17
"379",20438,"self-released","rap","the iron way","t-pain",6.1,0,4,2015,1845,475
"380",20451,"harvest","rap","jenny death","death grips",8.1,0,3,2015,1845,16
"381",20424,"","rap","56 nights","future",7.3,0,3,2015,1845,NA
"382",20355,"self-released","rap","700 fill ep","ratking",7.2,0,3,2015,1845,475
"383",20404,"atlantic","rap","mr. wonderful","action bronson",6.3,0,3,2015,1845,153
"384",20404,"vice","rap","mr. wonderful","action bronson",6.3,0,3,2015,1845,61
"385",20413,"awful","rap","who's gonna get fucked first?","father",7.7,0,3,2015,1845,2
"386",20422,"columbia","rap","i don't like shit, i don't go outside","earl sweatshirt",8,0,3,2015,1845,242
"387",20422,"tan cressida","rap","i don't like shit, i don't go outside","earl sweatshirt",8,0,3,2015,1845,2
"388",20390,"interscope","rap","to pimp a butterfly","kendrick lamar",9.3,1,3,2015,1845,174
"389",20390,"aftermath","rap","to pimp a butterfly","kendrick lamar",9.3,1,3,2015,1845,17
"390",20390,"top dawg","rap","to pimp a butterfly","kendrick lamar",9.3,1,3,2015,1845,8
"391",20356,"tso","rap","maxo 187","maxo kream",6.6,0,3,2015,1845,1
"392",20337,"self-released","rap","trap genius","tree",7.1,0,3,2015,1845,475
"393",20318,"ear drummer","rap","b4frvr","two-9",6.5,0,3,2015,1845,4
"394",20301,"self-released","rap","stackin' n mackin' vol. 2","white gzus",7.3,0,3,2015,1845,475
"395",20333,"one handed","rap","how i (rhythm love affair) ep","mo kolours",5.8,0,3,2015,1845,4
"396",20307,"megaforce","rap","eat pray thug","heems",6.3,0,3,2015,1845,12
"397",20327,"ihiphop distribution","rap","blade of the ronin","cannibal ox",6.7,0,3,2015,1845,2
"398",20327,"igc","rap","blade of the ronin","cannibal ox",6.7,0,3,2015,1845,1
"399",20317,"self-released","rap","15 ep","og maco",5.9,0,3,2015,1845,475
"400",20281,"self-released","rap","sorry 4 the weight","chief keef",7.1,0,2,2015,1845,475
"401",20300,"odd future","rap","dena tape 2","hodgy",5.7,0,2,2015,1845,16
"402",20220,"def jam","rap","dark sky paradise","big sean",7.1,0,2,2015,1845,119
"403",20220,"good","rap","dark sky paradise","big sean",7.1,0,2,2015,1845,14
"404",20271,"cash money","rap","if you're reading this it's too late","drake",8.3,1,2,2015,1845,19
"405",20196,"lex","rap","sour soul","ghostface killah, badbadnotgood",6.2,0,2,2015,1845,39
"406",20228,"motown","rap","non-fiction","ne-yo",6.4,0,2,2015,1845,14
"407",20228,"compound","rap","non-fiction","ne-yo",6.4,0,2,2015,1845,1
"408",20223,"rca","rap","time","mikky ekko",4.3,0,2,2015,1845,107
"409",20146,"cinematic","rap","b4.da.$$","joey bada$$",7,0,2,2015,1845,12
"410",20146,"pro era","rap","b4.da.$$","joey bada$$",7,0,2,2015,1845,2
"411",20186,"self-released","rap","sorry 4 the wait 2","lil wayne",6.4,0,1,2015,1845,475
"412",20207,"self-released","rap","the cost of victory","vic spencer",7.7,0,1,2015,1845,475
"413",20166,"self-released","rap","beast mode","future",7.7,0,1,2015,1845,475
"414",20070,"doomtree","rap","all hands","doomtree",7.1,0,1,2015,1845,4
"415",20176,"self-released","rap","no one is $afe","trinidad james",5.5,0,1,2015,1845,475
"416",20133,"atlantic","rap","tetsuo & youth","lupe fiasco",7.2,0,1,2015,1845,153
"417",20133,"1st and 15th","rap","tetsuo & youth","lupe fiasco",7.2,0,1,2015,1845,3
"418",20154,"self-released","rap","final fantasy","young l",6.9,0,1,2015,1845,475
"419",20150,"self-released","rap","season","leather corduroys",6.8,0,1,2015,1845,475
"420",20113,"interscope","rap","sremmlife","rae sremmurd",7.8,0,1,2015,1845,174
"421",20113,"ear drummer","rap","sremmlife","rae sremmurd",7.8,0,1,2015,1845,4
"422",20125,"ear drummer","rap","ransom","mike will made-it",6.7,0,1,2015,1845,4
"423",20109,"self-released","rap","money train","mike jones",6.8,0,1,2015,1845,475
"424",20124,"self-released","rap","preacher's son","tut",7.3,0,1,2015,1845,475
"425",20102,"self-released","rap","fashion week","death grips",6.6,0,1,2015,1845,475
"426",20059,"atlantic","rap","luca brasi 2","kevin gates",7.2,0,1,2015,1845,153
"427",20059,"bread winners' association","rap","luca brasi 2","kevin gates",7.2,0,1,2015,1845,3
"428",20087,"self-released","rap","nobody","chief keef",7,0,1,2015,1845,475
"429",20058,"cash money","rap","the pinkprint","nicki minaj",7.5,0,12,2014,1845,19
"430",20058,"republic","rap","the pinkprint","nicki minaj",7.5,0,12,2014,1845,28
"431",20058,"young money entertainment","rap","the pinkprint","nicki minaj",7.5,0,12,2014,1845,17
"432",20054,"columbia","rap","2014 forest hills drive","j. cole",6.9,0,12,2014,1845,242
"433",20054,"roc nation","rap","2014 forest hills drive","j. cole",6.9,0,12,2014,1845,16
"434",20054,"dreamville","rap","2014 forest hills drive","j. cole",6.9,0,12,2014,1845,4
"435",20048,"rca","rap","ferg forever","a$ap ferg",6.4,0,12,2014,1845,107
"436",20048,"polo grounds","rap","ferg forever","a$ap ferg",6.4,0,12,2014,1845,3
"437",20062,"self-released","rap","law 3: now or never","shy glizzy",7.5,0,12,2014,1845,475
"438",20052,"tommy boy","rap","36 seasons","ghostface killah",6,0,12,2014,1845,11
"439",20052,"salvation","rap","36 seasons","ghostface killah",6,0,12,2014,1845,1
"440",20045,"the artist","rap","what happened to the world","the jacka",8,0,12,2014,1845,3
"441",20043,"warner bros.","rap","a better tomorrow","wu-tang clan",5.9,0,12,2014,1845,197
"442",20029,"def jam","rap","cadillactica","big k.r.i.t.",7.5,0,12,2014,1845,119
"443",19997,"def jam","rap","it takes a nation of millions to hold us back","public enemy",10,1,11,2014,1845,119
"444",20027,"self-released","rap","back from the dead 2","chief keef",7.8,0,11,2014,1845,475
"445",19941,"joyful noise","rap","kenny dennis iii","serengeti",7.9,0,11,2014,1845,23
"446",20002,"uno","rap","gay dog food","mykki blanco",6,0,11,2014,1845,10
"447",19998,"prospect park","rap","broke with expensive taste","azealia banks",8,0,11,2014,1845,1
"448",19968,"mass appeal","rap","run the jewels 2","run the jewels",9,1,10,2014,1845,9
"449",19967,"self-released","rap","sell sole","dej loaf",7.5,0,10,2014,1845,475
"450",19822,"computer ugly","rap","if there's a hell below","black milk",7.3,0,10,2014,1845,3
"451",19939,"columbia","rap","paperwork","t.i.",7,0,10,2014,1845,242
"452",19939,"grand hustle","rap","paperwork","t.i.",7,0,10,2014,1845,7
"453",19930,"mad science","rap","the midnight life","dj quik",8.2,0,10,2014,1845,3
"454",19849,"def jam","rap","hell can wait ep","vince staples",8.5,1,10,2014,1845,119
"455",19901,"self-released","rap","tha tour part 1","birdman, young thug, rich homie quan",8,0,10,2014,1845,475
"456",19878,"hellfyre club","rap","a toothpaste suburb","milo",7.8,0,10,2014,1845,3
"457",19809,"lex","rap","nehruviandoom","nehruviandoom",5.6,0,9,2014,1845,39
"458",19743,"team early","rap","highway robbery","freeway, the jacka",7.9,0,9,2014,1845,1
"459",19743,"the artist","rap","highway robbery","freeway, the jacka",7.9,0,9,2014,1845,3
"460",19827,"self-released","rap","unknown memory","yung lean",3.6,0,9,2014,1845,475
"461",19786,"def jam","rap","seen it all: the autobiography","jeezy",6,0,9,2014,1845,119
"462",19774,"self-released","rap","ilovemakonnen ep","ilovemakonnen",8,0,9,2014,1845,475
"463",19790,"self-released","rap","indigo child","raury",6.5,0,9,2014,1845,475
"464",19745,"self-released","rap","the water(s)","mick jenkins",7.8,0,8,2014,1845,475
"465",19709,"roc nation","rap","10 summers","dj mustard",7.7,0,8,2014,1845,16
"466",19751,"atlantic","rap","blacc hollywood","wiz khalifa",5.6,0,8,2014,1845,153
"467",19690,"true panther","rap","mabel ep","lil silva",5.1,0,8,2014,1845,40
"468",19690,"good years","rap","mabel ep","lil silva",5.1,0,8,2014,1845,4
"469",19645,"lawless","rap","tony","king louie",7.9,0,8,2014,1845,2
"470",19631,"sub pop","rap","lese majesty","shabazz palaces",8.2,0,7,2014,1845,337
"471",19608,"def jam","rap","nobody's smiling","common",7.7,0,7,2014,1845,119
"472",19608,"artium","rap","nobody's smiling","common",7.7,0,7,2014,1845,4
"473",19623,"self-released","rap","gangsta stripper music 2","beatking",7.5,0,7,2014,1845,475
"474",19634,"contra paris","rap","royalty: the prequel ep","the-dream",7.1,0,7,2014,1845,2
"475",19612,"odd future","rap","insa","mellowhype",6.6,0,7,2014,1845,16
"476",19479,"sony","rap","these things happen","g-eazy",6.1,0,7,2014,1845,72
"477",19484,"mad decent","rap","neon icon","riff raff",5.4,0,6,2014,1845,30
"478",19481,"top dawg entertainment","rap","these days...","ab-soul",7.7,0,6,2014,1845,5
"479",19477,"mello","rap","dark comedy","open mike eagle",8,0,6,2014,1845,3
"480",19461,"queen diva","rap","just be free","big freedia",7.8,0,6,2014,1845,2
"481",19472,"harvest","rap","niggas on the moon","death grips",6.7,0,6,2014,1845,16
"482",19472,"third worlds","rap","niggas on the moon","death grips",6.7,0,6,2014,1845,6
"483",19431,"sub pop","rap","clppng","clipping.",5.6,0,6,2014,1845,337
"484",19429,"caroline","rap","animal ambition","50 cent",4.9,0,6,2014,1845,16
"485",19429,"capitol","rap","animal ambition","50 cent",4.9,0,6,2014,1845,150
"486",19429,"g-unit","rap","animal ambition","50 cent",4.9,0,6,2014,1845,5
"487",19376,"self-released","rap","mtsyd: the revenge of the african booty scratcher","well$",6.5,0,6,2014,1845,475
"488",19377,"joyful noise","rap","alternate worlds ep","son lux",6.5,0,5,2014,1845,23
"489",19413,"self-released","rap","gz ii godz","g-side",7.2,0,5,2014,1845,475
"490",19297,"nature sounds","rap","good to be home","blu",6.5,0,5,2014,1845,17
"491",19297,"new world color","rap","good to be home","blu",6.5,0,5,2014,1845,2
"492",19332,"def jam","rap","...and then you shoot your cousin","the roots",7.2,0,5,2014,1845,119
"493",19390,"self-released","rap","faces","mac miller",7.3,0,5,2014,1845,475
"494",19361,"self-released","rap","freebase ep","2 chainz",7.2,0,5,2014,1845,475
"495",19230,"hbk gang","rap","sincerely yours","iamsu!",6,0,5,2014,1845,2
"496",19320,"rhymesayers","rap","southsiders","atmosphere",6.3,0,5,2014,1845,39
"497",19325,"self-released","rap","the god complex","goldlink",7.9,0,5,2014,1845,475
"498",19262,"aesop","rap","heavy hearted in doldrums","antwon",7.3,0,5,2014,1845,1
"499",19285,"ninja tune","rap","food","kelis",6.3,0,4,2014,1845,132
"500",19292,"luckyme","rap","phantom vibrate ep","jacques greene",6.8,0,4,2014,1845,6
"501",19290,"self-released","rap","young thugga mane la flare","gucci mane, young thug",6.9,0,4,2014,1845,475
"502",19244,"w.a.r. media","rap","p.t.s.d. (post traumatic stress disorder)","pharoahe monch",6.6,0,4,2014,1845,1
"503",19221,"epic","rap","honest","future",8.1,0,4,2014,1845,74
"504",19221,"a1","rap","honest","future",8.1,0,4,2014,1845,2
"505",19221,"free bandz","rap","honest","future",8.1,0,4,2014,1845,7
"506",19272,"self-released","rap","word o.k.","kool a.d.",6.7,0,4,2014,1845,475
"507",19192,"northern spy","rap","live at le poisson rouge","j. spaceman, kid millions",6.9,0,4,2014,1845,30
"508",19279,"fool's gold","rap","ghetto cuisine","davinci, sweet valley",7.1,0,4,2014,1845,27
"509",19201,"xl","rap","so it goes","ratking",7.5,0,4,2014,1845,134
"510",19250,"self-released","rap","broken ankles ep","girl talk, freeway",7.4,0,4,2014,1845,475
"511",18970,"federal prism","rap","convertibles","chuck inglish",6,0,4,2014,1845,3
"512",18970,"sounds like fun","rap","convertibles","chuck inglish",6,0,4,2014,1845,1
"513",19240,"self-released","rap","the infamous","mobb deep",10,1,4,2014,1845,475
"514",19215,"self-released","rap","smell the d.a.i.s.y.","de la soul",7.5,0,4,2014,1845,475
"515",19206,"republic","rap","remember me","sage the gemini",7.5,0,4,2014,1845,28
"516",19164,"def jam","rap","my krazy life","yg",8.1,0,3,2014,1845,119
"517",19078,"r.f.c. music group","rap","dream.zone.achieve","smoke dza",6.2,0,3,2014,1845,1
"518",19157,"rhymesayers","rap","winter & the wolves","grieves",4.7,0,3,2014,1845,39
"519",19109,"breadwinners association","rap","by any means","kevin gates",7.5,0,3,2014,1845,2
"520",19133,"universal republic","rap","satellite flight: the journey to mother moon","kid cudi",6,0,3,2014,1845,19
"521",19111,"xl","rap","hey ep","le1f",7.6,0,3,2014,1845,134
"522",19111,"terrible","rap","hey ep","le1f",7.6,0,3,2014,1845,11
"523",19113,"hellfyre club","rap","jimmy the burnout","nocando",7.7,0,3,2014,1845,3
"524",19131,"","rap","the drive in theatre","curren$y",7.6,0,3,2014,1845,NA
"525",18930,"madlib invazion","rap","piata","madlib, freddie gibbs",8,0,3,2014,1845,1
"526",19097,"maybach","rap","mastermind","rick ross",5.8,0,3,2014,1845,17
"527",19069,"quite scientific","rap","yung archetype ep","tunde olaniran",7.3,0,3,2014,1845,5
"528",18881,"greedhead","rap","three seashells","lakutis",6.7,0,3,2014,1845,12
"529",19065,"self-released","rap","the perfect lullaby vol. 2","nguzunguzu",7.8,0,3,2014,1845,475
"530",19043,"interscope","rap","oxymoron","schoolboy q",7.8,0,2,2014,1845,174
"531",19043,"top dawg","rap","oxymoron","schoolboy q",7.8,0,2,2014,1845,8
"532",19034,"stones throw","rap","white sands","homeboy sandman",7.3,0,2,2014,1845,109
"533",19014,"","rap","cilvia demo","isaiah rashad",8.2,0,2,2014,1845,NA
"534",18964,"atlantic","rap","beach house ep","ty dolla $ign",7.6,0,1,2014,1845,153
"535",18979,"self-released","rap","winter's diary 2","tink",7.6,0,1,2014,1845,475
"536",18933,"young one","rap","come to life","cities aviv",7.3,0,1,2014,1845,3
"537",18952,"rhymesayers","rap","lord steppington","step brothers",7.3,0,1,2014,1845,39
"538",18847,"1017 brick squad","rap","the state vs. radric davis ii: the caged bird sings","gucci mane",5.6,0,1,2014,1845,7
"539",18884,"self-released","rap","not o.k.","kool a.d.",6.6,0,1,2014,1845,475
"540",18885,"self-released","rap","the soul tape 3","fabolous",6.2,0,1,2014,1845,475
"541",18879,"man bites dog","rap","marci beaucoup","roc marciano",6.8,0,1,2014,1845,2
"542",18876,"island","rap","dirty gold","angel haze",5.9,0,1,2014,1845,94
"543",18876,"republic","rap","dirty gold","angel haze",5.9,0,1,2014,1845,28
"544",18840,"self-released","rap","the abstract and the dragon","busta rhymes, q-tip",6.6,0,1,2014,1845,475
"545",18830,"self-released","rap","instrumental tape 3","clams casino",7.2,0,1,2014,1845,475
"546",18831,"self-released","rap","drilluminati 2","king l",6.7,0,1,2014,1845,475
"547",18843,"heavy on the grind","rap","the block brochure: welcome to the soil, pt. 4, 5, & 6 ","e-40",7.5,0,1,2014,1845,4
"548",18817,"glassnote","rap","because the internet","childish gambino",5.8,0,12,2013,1845,26
"549",18812,"rca","rap","black panties","r. kelly",6.8,0,12,2013,1845,107
"550",18803,"self-released","rap","step brothers 2","don trip, starlito",7.7,0,12,2013,1845,475
"551",18779,"self-released","rap","government plates","death grips",8.4,1,11,2013,1845,475
"552",18715,"stones throw","rap","rap album one","jonwayne",6,0,11,2013,1845,109
"553",18727,"atlantic","rap","blue chips 2","action bronson, party supplies",8,0,11,2013,1845,153
"554",18727,"vice","rap","blue chips 2","action bronson, party supplies",8,0,11,2013,1845,61
"555",18710,"fade to mind","rap","skycell","nguzunguzu",7,0,11,2013,1845,10
"556",18733,"interscope","rap","the marshall mathers lp 2","eminem",4.7,0,11,2013,1845,174
"557",18733,"shady","rap","the marshall mathers lp 2","eminem",4.7,0,11,2013,1845,14
"558",18733,"aftermath","rap","the marshall mathers lp 2","eminem",4.7,0,11,2013,1845,17
"559",18647,"decon","rap","my 1st chemistry set","boldy james, the alchemist",7.4,0,11,2013,1845,25
"560",18708,"odd future","rap","mellowhigh","mellowhigh",6.8,0,11,2013,1845,16
"561",18724,"planet mu","rap","mercury","miracle",6.7,0,10,2013,1845,37
"562",18639,"joyful noise","rap","lanterns","son lux",6.6,0,10,2013,1845,23
"563",18626,"graveface","rap","milk money","dosh",6.6,0,10,2013,1845,17
"564",18615,"fat beats","rap","no poison, no paradise","black milk",7.3,0,10,2013,1845,17
"565",18277,"def jam","rap","my name is my name","pusha t",8,0,10,2013,1845,119
"566",18277,"good","rap","my name is my name","pusha t",8,0,10,2013,1845,14
"567",18506,"greedhead","rap","tree house","le1f",7.7,0,10,2013,1845,12
"568",18565,"fool's gold","rap","old","danny brown",8.7,1,10,2013,1845,27
"569",18492,"joyful noise","rap","golden tickets","why?",3,0,9,2013,1845,23
"570",18511,"cash money","rap","nothing was the same","drake",8.6,1,9,2013,1845,19
"571",18511,"republic","rap","nothing was the same","drake",8.6,1,9,2013,1845,28
"572",18511,"young money entertainment","rap","nothing was the same","drake",8.6,1,9,2013,1845,17
"573",18497,"blue note","rap","wise up ghost","elvis costello, the roots",6.5,0,9,2013,1845,30
"574",18562,"def jam","rap","b.o.a.t.s ii: me time","2 chainz",6.2,0,9,2013,1845,119
"575",18516,"old maid","rap","peter pan syndrome","j-zone",7.5,0,9,2013,1845,2
"576",18561,"young money entertainment","rap","dedication 5","lil wayne",5.1,0,9,2013,1845,17
"577",18444,"elektra","rap","age against the machine","goodie mob",6.8,0,9,2013,1845,59
"578",17921,"polo grounds / rca","rap","trap lord","a$ap ferg",7.5,0,8,2013,1845,3
"579",18428,"self-released","rap","roachy balboa round 3","roach gigz",7.1,0,8,2013,1845,475
"580",18420,"warp","rap","bad jokes","jeremiah jae",5.6,0,8,2013,1845,239
"581",18380,"columbia","rap","doris","earl sweatshirt",8.3,1,8,2013,1845,242
"582",18380,"tan cressida","rap","doris","earl sweatshirt",8.3,1,8,2013,1845,2
"583",18407,"stones throw","rap","cassette 3: the marion morrison mixtape","jonwayne",6.9,0,8,2013,1845,109
"584",18353,"self-released","rap","80 blocks from tiffany's pt. ii","pete rock, camp lo",6.8,0,8,2013,1845,475
"585",18354,"stones throw","rap","all that i hold dear","homeboy sandman",7.2,0,8,2013,1845,109
"586",18362,"infamous","rap","albert einstein","prodigy, the alchemist",8.2,0,8,2013,1845,2
"587",18341,"iron works","rap","the night's gambit","ka",8,0,7,2013,1845,3
"588",18336,"breadwinners association","rap","stranger than fiction","kevin gates",7.6,0,7,2013,1845,2
"589",18302,"alpha pup","rap","vivid green","nobody",6.6,0,7,2013,1845,9
"590",18309,"self-released","rap","beach house 2","ty dolla $ign",6.7,0,7,2013,1845,475
"591",18227,"orchard","rap","evolution","slum village",5.5,0,7,2013,1845,4
"592",18276,"cinematic","rap","summer knights","joey bada$$",6.8,0,7,2013,1845,12
"593",18272,"esgn","rap","esgn","freddie gibbs",6.9,0,7,2013,1845,2
"594",18247,"roc nation","rap","magna carta holy grail","jay z",5.8,0,7,2013,1845,16
"595",18264,"","rap","y.r.n. (young rich niggas)","migos",7.4,0,7,2013,1845,NA
"596",17934,"lawless","rap","drillary clinton","katie got bandz",5.5,0,7,2013,1845,2
"597",18219,"","rap","run the jewels","run the jewels",8.5,1,7,2013,1845,NA
"598",18236,"hbk gang","rap","kilt ii","iamsu!",7.5,0,6,2013,1845,2
"599",18215,"atlantic","rap","the gifted","wale",5.1,0,6,2013,1845,153
"600",18215,"maybach","rap","the gifted","wale",5.1,0,6,2013,1845,17
"601",18154,"light in the attic","rap","blowout comb","digable planets",9.2,1,6,2013,1845,61
"602",18117,"anticon","rap","kenny dennis lp","serengeti",7.8,0,6,2013,1845,93
"603",18202,"rostrum","rap","watching movies with the sound off","mac miller",7,0,6,2013,1845,5
"604",18234,"maybach","rap","acquitted","gunplay",6.9,0,6,2013,1845,17
"605",17588,"roc nation","rap","born sinner","j. cole",6,0,6,2013,1845,16
"606",18186,"vice","rap","saaab stories","action bronson",6.1,0,6,2013,1845,61
"607",18172,"def jam","rap","yeezus","kanye west",9.5,1,6,2013,1845,119
"608",18173,"stones throw","rap","yessir whatever","quasimoto",7.4,0,6,2013,1845,109
"609",17923,"thrill jockey","rap","333","double dagger",7.3,0,6,2013,1845,320
"610",18179,"uno","rap","betty rubble: the initiation ep","mykki blanco",7.2,0,6,2013,1845,10
"611",18178,"interscope","rap","excuse my french","french montana",3.5,0,6,2013,1845,174
"612",18178,"bad boy","rap","excuse my french","french montana",3.5,0,6,2013,1845,12
"613",18053,"def jam","rap","iv play","the-dream",6.9,0,5,2013,1845,119
"614",18133,"creative control","rap","sunday school ii: when church lets out","tree",7.7,0,5,2013,1845,1
"615",17925,"good","rap","indicud","kid cudi",4,0,5,2013,1845,14
"616",18105,"","rap","acid rap","chance the rapper",8.4,1,5,2013,1845,NA
"617",17943,"blacksmith","rap","prisoner of conscious","talib kweli",6.1,0,5,2013,1845,6
"618",18021,"def jam","rap","king remembered in time","big k.r.i.t.",6.8,0,4,2013,1845,119
"619",18021,"cinematic","rap","king remembered in time","big k.r.i.t.",6.8,0,4,2013,1845,12
"620",17872,"wax poetics","rap","twelve reasons to die","ghostface killah & adrian younge",7.4,0,4,2013,1845,2
"621",17969,"jet life","rap","lil ghetto boy","fiend",7.6,0,4,2013,1845,3
"622",17772,"warner bros.","rap","the ascent","wiley",6.2,0,4,2013,1845,197
"623",17891,"","rap","1017 thug","young thug",7.4,0,4,2013,1845,NA
"624",17805,"odd future","rap","wolf","tyler, the creator",7.8,0,4,2013,1845,16
"625",17802,"young money entertainment","rap","i am not a human being ii","lil wayne",3.9,0,3,2013,1845,17
"626",17794,"new world color","rap","noyork!","blu",8.1,0,3,2013,1845,2
"627",17885,"hs87","rap","hit-boy presents hs87  all i've ever dreamed of","hit-boy",7.2,0,3,2013,1845,2
"628",17884,"self-released","rap","the patriarch","deniro farrar",7.5,0,3,2013,1845,475
"629",17857,"slow motion soundz","rap","the g... the growth & development","st 2 lettaz",6.5,0,3,2013,1845,3
"630",17798,"decon","rap","grand quarters","boldy james",7.3,0,3,2013,1845,25
"631",17838,"greedhead","rap","in dark denim","antwon",6.2,0,3,2013,1845,12
"632",17808,"","rap","the luca brasi story","kevin gates",8,0,2,2013,1845,NA
"633",17761,"warner bros.","rap","new jet city","curren$y",6.9,0,2,2013,1845,197
"634",17579,"graveface","rap","saal","serengeti",6.3,0,2,2013,1845,17
"635",17760,"1017 brick squad","rap","duflocka rant 2","waka flocka flame",7.1,0,2,2013,1845,7
"636",17758,"good","rap","wrath of caine","pusha t",7.2,0,2,2013,1845,14
"637",17750,"self-released","rap","19","kool a.d.",7.9,0,2,2013,1845,475
"638",17714,"friends of friends","rap","odd furniture ep","salva",7.3,0,2,2013,1845,14
